iteration,cm,cm_ratings,reputations,rating_scores,accuracies
531,"[[52.  5.  1.  3.  2.  9. 11.  9.  3.  7.]
 [ 3.  8.  0.  0.  0.  1.  4.  0.  2.  2.]
 [16.  7.  6.  0. 24.  6.  3.  8.  8.  5.]
 [ 6.  4.  5. 20.  6.  3.  3.  4.  7.  2.]
 [ 0.  3.  2.  1. 16.  2.  5.  2.  0.  2.]
 [ 0.  0.  0.  0.  0. 39.  1.  0.  0.  0.]
 [ 0.  0.  1.  0.  3.  1.  6.  1.  4.  1.]
 [ 5.  0.  6.  4.  4.  7.  5.  9.  7.  8.]
 [ 0.  0.  2. 12.  4.  3.  6.  3. 24. 11.]
 [ 6.  1.  8.  0.  3.  5.  6.  5.  3. 19.]]","[[208.  20.   4.  12.   8.  36.  44.  36.  12.  28.]
 [ 12.  32.   0.   0.   0.   4.  16.   0.   8.   8.]
 [ 64.  28.  24.   0.  96.  24.  12.  32.  32.  20.]
 [ 24.  16.  20.  80.  24.  12.  12.  16.  28.   8.]
 [  0.  12.   8.   4.  64.   8.  20.   8.   0.   8.]
 [  0.   0.   0.   0.   0. 156.   4.   0.   0.   0.]
 [  0.   0.   4.   0.  12.   4.  24.   4.  16.   4.]
 [ 20.   0.  24.  16.  16.  28.  20.  36.  28.  32.]
 [  0.   0.   8.  48.  16.  12.  24.  12.  96.  44.]
 [ 24.   4.  32.   0.  12.  20.  24.  20.  12.  76.]]","[0.21, 0.19, 0.02, 0.15, 0.21, 0.46, 0.15, 0.06, 0.17, 0.14]","[-212, -62, -96, -86, -164, -166, -156, -110, -80, -154]","[0.5098, 0.4, 0.0723, 0.3333, 0.4848, 0.975, 0.3529, 0.1636, 0.3692, 0.3393]"
532,"[[52.  5.  1.  3.  2.  9. 11.  9.  3.  7.]
 [ 3.  8.  0.  0.  0.  1.  4.  0.  2.  2.]
 [16.  7.  6.  0. 24.  6.  3.  8.  8.  5.]
 [ 6.  4.  5. 20.  6.  3.  3.  4.  7.  2.]
 [ 0.  3.  2.  1. 16.  2.  5.  2.  0.  2.]
 [ 0.  0.  0.  0.  0. 39.  1.  0.  0.  0.]
 [ 0.  0.  1.  0.  3.  1.  6.  1.  4.  1.]
 [ 5.  0.  6.  4.  4.  7.  5.  9.  7.  8.]
 [ 0.  0.  2. 12.  4.  3.  6.  3. 24. 11.]
 [ 6.  1.  8.  0.  3.  5.  6.  5.  3. 20.]]","[[208.  20.   4.  12.   8.  36.  44.  36.  12.  28.]
 [ 12.  32.   0.   0.   0.   4.  16.   0.   8.   8.]
 [ 64.  28.  24.   0.  96.  24.  12.  32.  32.  20.]
 [ 24.  16.  20.  80.  24.  12.  12.  16.  28.   8.]
 [  0.  12.   8.   4.  64.   8.  20.   8.   0.   8.]
 [  0.   0.   0.   0.   0. 156.   4.   0.   0.   0.]
 [  0.   0.   4.   0.  12.   4.  24.   4.  16.   4.]
 [ 20.   0.  24.  16.  16.  28.  20.  36.  28.  32.]
 [  0.   0.   8.  48.  16.  12.  24.  12.  96.  44.]
 [ 24.   4.  32.   0.  12.  20.  24.  20.  12.  80.]]","[0.22, 0.19, 0.02, 0.15, 0.21, 0.46, 0.15, 0.06, 0.17, 0.15]","[-212, -62, -96, -86, -164, -166, -156, -110, -80, -154]","[0.5098, 0.4, 0.0723, 0.3333, 0.4848, 0.975, 0.3529, 0.1636, 0.3692, 0.3509]"
533,"[[52.  5.  1.  3.  2.  9. 12.  9.  3.  7.]
 [ 3.  8.  0.  0.  0.  1.  4.  0.  2.  2.]
 [16.  7.  6.  0. 24.  6.  3.  8.  8.  5.]
 [ 6.  4.  5. 20.  6.  3.  3.  4.  7.  2.]
 [ 0.  3.  2.  1. 16.  2.  5.  2.  0.  2.]
 [ 0.  0.  0.  0.  0. 39.  1.  0.  0.  0.]
 [ 0.  0.  1.  0.  3.  1.  6.  1.  4.  1.]
 [ 5.  0.  6.  4.  4.  7.  5.  9.  7.  8.]
 [ 0.  0.  2. 12.  4.  3.  6.  3. 24. 11.]
 [ 6.  1.  8.  0.  3.  5.  6.  5.  3. 20.]]","[[208.  20.   4.  12.   8.  36.  48.  36.  12.  28.]
 [ 12.  32.   0.   0.   0.   4.  16.   0.   8.   8.]
 [ 64.  28.  24.   0.  96.  24.  12.  32.  32.  20.]
 [ 24.  16.  20.  80.  24.  12.  12.  16.  28.   8.]
 [  0.  12.   8.   4.  64.   8.  20.   8.   0.   8.]
 [  0.   0.   0.   0.   0. 156.   4.   0.   0.   0.]
 [  0.   0.   4.   0.  12.   4.  24.   4.  16.   4.]
 [ 20.   0.  24.  16.  16.  28.  20.  36.  28.  32.]
 [  0.   0.   8.  48.  16.  12.  24.  12.  96.  44.]
 [ 24.   4.  32.   0.  12.  20.  24.  20.  12.  80.]]","[0.21, 0.19, 0.02, 0.15, 0.21, 0.46, 0.15, 0.06, 0.17, 0.15]","[-212, -62, -96, -86, -164, -166, -158, -110, -80, -154]","[0.5049, 0.4, 0.0723, 0.3333, 0.4848, 0.975, 0.3529, 0.1636, 0.3692, 0.3509]"
534,"[[52.  5.  1.  3.  2.  9. 12.  9.  3.  7.]
 [ 3.  8.  0.  0.  0.  1.  4.  0.  2.  2.]
 [16.  7.  7.  0. 24.  6.  3.  8.  8.  5.]
 [ 6.  4.  5. 20.  6.  3.  3.  4.  7.  2.]
 [ 0.  3.  2.  1. 16.  2.  5.  2.  0.  2.]
 [ 0.  0.  0.  0.  0. 39.  1.  0.  0.  0.]
 [ 0.  0.  1.  0.  3.  1.  6.  1.  4.  1.]
 [ 5.  0.  6.  4.  4.  7.  5.  9.  7.  8.]
 [ 0.  0.  2. 12.  4.  3.  6.  3. 24. 11.]
 [ 6.  1.  8.  0.  3.  5.  6.  5.  3. 20.]]","[[208.  20.   4.  12.   8.  36.  48.  36.  12.  28.]
 [ 12.  32.   0.   0.   0.   4.  16.   0.   8.   8.]
 [ 64.  28.  28.   0.  96.  24.  12.  32.  32.  20.]
 [ 24.  16.  20.  80.  24.  12.  12.  16.  28.   8.]
 [  0.  12.   8.   4.  64.   8.  20.   8.   0.   8.]
 [  0.   0.   0.   0.   0. 156.   4.   0.   0.   0.]
 [  0.   0.   4.   0.  12.   4.  24.   4.  16.   4.]
 [ 20.   0.  24.  16.  16.  28.  20.  36.  28.  32.]
 [  0.   0.   8.  48.  16.  12.  24.  12.  96.  44.]
 [ 24.   4.  32.   0.  12.  20.  24.  20.  12.  80.]]","[0.21, 0.19, 0.02, 0.15, 0.21, 0.46, 0.15, 0.06, 0.17, 0.15]","[-212, -62, -98, -86, -164, -166, -158, -110, -80, -154]","[0.5049, 0.4, 0.0833, 0.3333, 0.4848, 0.975, 0.3529, 0.1636, 0.3692, 0.3509]"
535,"[[52.  5.  1.  3.  2.  9. 12.  9.  3.  7.]
 [ 3.  8.  0.  0.  0.  1.  4.  0.  2.  2.]
 [16.  7.  7.  0. 24.  6.  3.  8.  9.  5.]
 [ 6.  4.  5. 20.  6.  3.  3.  4.  7.  2.]
 [ 0.  3.  2.  1. 16.  2.  5.  2.  0.  2.]
 [ 0.  0.  0.  0.  0. 39.  1.  0.  0.  0.]
 [ 0.  0.  1.  0.  3.  1.  6.  1.  4.  1.]
 [ 5.  0.  6.  4.  4.  7.  5.  9.  7.  8.]
 [ 0.  0.  2. 12.  4.  3.  6.  3. 24. 11.]
 [ 6.  1.  8.  0.  3.  5.  6.  5.  3. 20.]]","[[208.  20.   4.  12.   8.  36.  48.  36.  12.  28.]
 [ 12.  32.   0.   0.   0.   4.  16.   0.   8.   8.]
 [ 64.  28.  28.   0.  96.  24.  12.  32.  36.  20.]
 [ 24.  16.  20.  80.  24.  12.  12.  16.  28.   8.]
 [  0.  12.   8.   4.  64.   8.  20.   8.   0.   8.]
 [  0.   0.   0.   0.   0. 156.   4.   0.   0.   0.]
 [  0.   0.   4.   0.  12.   4.  24.   4.  16.   4.]
 [ 20.   0.  24.  16.  16.  28.  20.  36.  28.  32.]
 [  0.   0.   8.  48.  16.  12.  24.  12.  96.  44.]
 [ 24.   4.  32.   0.  12.  20.  24.  20.  12.  80.]]","[0.21, 0.19, 0.02, 0.15, 0.21, 0.46, 0.15, 0.06, 0.17, 0.15]","[-212, -62, -98, -86, -164, -166, -158, -110, -84, -154]","[0.5049, 0.4, 0.0824, 0.3333, 0.4848, 0.975, 0.3529, 0.1636, 0.3692, 0.3509]"
536,"[[53.  5.  1.  3.  2.  9. 12.  9.  3.  7.]
 [ 3.  8.  0.  0.  0.  1.  4.  0.  2.  2.]
 [16.  7.  7.  0. 24.  6.  3.  8.  9.  5.]
 [ 6.  4.  5. 20.  6.  3.  3.  4.  7.  2.]
 [ 0.  3.  2.  1. 16.  2.  5.  2.  0.  2.]
 [ 0.  0.  0.  0.  0. 39.  1.  0.  0.  0.]
 [ 0.  0.  1.  0.  3.  1.  6.  1.  4.  1.]
 [ 5.  0.  6.  4.  4.  7.  5.  9.  7.  8.]
 [ 0.  0.  2. 12.  4.  3.  6.  3. 24. 11.]
 [ 6.  1.  8.  0.  3.  5.  6.  5.  3. 20.]]","[[212.  20.   4.  12.   8.  36.  48.  36.  12.  28.]
 [ 12.  32.   0.   0.   0.   4.  16.   0.   8.   8.]
 [ 64.  28.  28.   0.  96.  24.  12.  32.  36.  20.]
 [ 24.  16.  20.  80.  24.  12.  12.  16.  28.   8.]
 [  0.  12.   8.   4.  64.   8.  20.   8.   0.   8.]
 [  0.   0.   0.   0.   0. 156.   4.   0.   0.   0.]
 [  0.   0.   4.   0.  12.   4.  24.   4.  16.   4.]
 [ 20.   0.  24.  16.  16.  28.  20.  36.  28.  32.]
 [  0.   0.   8.  48.  16.  12.  24.  12.  96.  44.]
 [ 24.   4.  32.   0.  12.  20.  24.  20.  12.  80.]]","[0.21, 0.19, 0.02, 0.15, 0.21, 0.46, 0.15, 0.06, 0.17, 0.15]","[-214, -62, -98, -86, -164, -166, -158, -110, -84, -154]","[0.5096, 0.4, 0.0824, 0.3333, 0.4848, 0.975, 0.3529, 0.1636, 0.3692, 0.3509]"
537,"[[53.  5.  1.  3.  2.  9. 12.  9.  3.  7.]
 [ 3.  8.  0.  0.  0.  1.  4.  0.  2.  2.]
 [16.  7.  7.  0. 24.  6.  3.  8.  9.  5.]
 [ 6.  4.  5. 20.  6.  3.  3.  4.  7.  2.]
 [ 0.  4.  2.  1. 16.  2.  5.  2.  0.  2.]
 [ 0.  0.  0.  0.  0. 39.  1.  0.  0.  0.]
 [ 0.  0.  1.  0.  3.  1.  6.  1.  4.  1.]
 [ 5.  0.  6.  4.  4.  7.  5.  9.  7.  8.]
 [ 0.  0.  2. 12.  4.  3.  6.  3. 24. 11.]
 [ 6.  1.  8.  0.  3.  5.  6.  5.  3. 20.]]","[[212.  20.   4.  12.   8.  36.  48.  36.  12.  28.]
 [ 12.  32.   0.   0.   0.   4.  16.   0.   8.   8.]
 [ 64.  28.  28.   0.  96.  24.  12.  32.  36.  20.]
 [ 24.  16.  20.  80.  24.  12.  12.  16.  28.   8.]
 [  0.  16.   8.   4.  64.   8.  20.   8.   0.   8.]
 [  0.   0.   0.   0.   0. 156.   4.   0.   0.   0.]
 [  0.   0.   4.   0.  12.   4.  24.   4.  16.   4.]
 [ 20.   0.  24.  16.  16.  28.  20.  36.  28.  32.]
 [  0.   0.   8.  48.  16.  12.  24.  12.  96.  44.]
 [ 24.   4.  32.   0.  12.  20.  24.  20.  12.  80.]]","[0.21, 0.19, 0.02, 0.15, 0.2, 0.46, 0.15, 0.06, 0.17, 0.15]","[-214, -66, -98, -86, -164, -166, -158, -110, -84, -154]","[0.5096, 0.4, 0.0824, 0.3333, 0.4706, 0.975, 0.3529, 0.1636, 0.3692, 0.3509]"
538,"[[53.  5.  1.  3.  2.  9. 12.  9.  3.  7.]
 [ 3.  8.  0.  0.  0.  1.  4.  0.  2.  2.]
 [16.  7.  7.  0. 24.  6.  3.  8.  9.  5.]
 [ 6.  4.  5. 20.  6.  3.  3.  4.  7.  2.]
 [ 0.  4.  2.  1. 16.  2.  5.  2.  0.  2.]
 [ 0.  0.  0.  0.  0. 39.  1.  0.  0.  0.]
 [ 0.  0.  1.  0.  3.  1.  6.  1.  4.  1.]
 [ 5.  0.  6.  4.  4.  7.  5.  9.  7.  8.]
 [ 0.  0.  2. 12.  4.  3.  6.  3. 24. 11.]
 [ 6.  1.  8.  0.  4.  5.  6.  5.  3. 20.]]","[[212.  20.   4.  12.   8.  36.  48.  36.  12.  28.]
 [ 12.  32.   0.   0.   0.   4.  16.   0.   8.   8.]
 [ 64.  28.  28.   0.  96.  24.  12.  32.  36.  20.]
 [ 24.  16.  20.  80.  24.  12.  12.  16.  28.   8.]
 [  0.  16.   8.   4.  64.   8.  20.   8.   0.   8.]
 [  0.   0.   0.   0.   0. 156.   4.   0.   0.   0.]
 [  0.   0.   4.   0.  12.   4.  24.   4.  16.   4.]
 [ 20.   0.  24.  16.  16.  28.  20.  36.  28.  32.]
 [  0.   0.   8.  48.  16.  12.  24.  12.  96.  44.]
 [ 24.   4.  32.   0.  16.  20.  24.  20.  12.  80.]]","[0.22, 0.19, 0.02, 0.15, 0.2, 0.46, 0.15, 0.06, 0.17, 0.14]","[-214, -66, -98, -86, -166, -166, -158, -110, -84, -154]","[0.5096, 0.4, 0.0824, 0.3333, 0.4706, 0.975, 0.3529, 0.1636, 0.3692, 0.3448]"
539,"[[53.  5.  1.  3.  2.  9. 12.  9.  3.  7.]
 [ 3.  8.  0.  0.  0.  1.  4.  0.  2.  2.]
 [16.  7.  7.  0. 24.  6.  3.  8.  9.  5.]
 [ 6.  4.  5. 20.  6.  3.  3.  4.  7.  2.]
 [ 0.  4.  2.  1. 16.  2.  5.  2.  0.  2.]
 [ 0.  0.  0.  0.  0. 39.  1.  0.  0.  0.]
 [ 0.  0.  1.  0.  3.  1.  6.  1.  4.  1.]
 [ 5.  0.  6.  4.  4.  7.  6.  9.  7.  8.]
 [ 0.  0.  2. 12.  4.  3.  6.  3. 24. 11.]
 [ 6.  1.  8.  0.  4.  5.  6.  5.  3. 20.]]","[[212.  20.   4.  12.   8.  36.  48.  36.  12.  28.]
 [ 12.  32.   0.   0.   0.   4.  16.   0.   8.   8.]
 [ 64.  28.  28.   0.  96.  24.  12.  32.  36.  20.]
 [ 24.  16.  20.  80.  24.  12.  12.  16.  28.   8.]
 [  0.  16.   8.   4.  64.   8.  20.   8.   0.   8.]
 [  0.   0.   0.   0.   0. 156.   4.   0.   0.   0.]
 [  0.   0.   4.   0.  12.   4.  24.   4.  16.   4.]
 [ 20.   0.  24.  16.  16.  28.  24.  36.  28.  32.]
 [  0.   0.   8.  48.  16.  12.  24.  12.  96.  44.]
 [ 24.   4.  32.   0.  16.  20.  24.  20.  12.  80.]]","[0.22, 0.19, 0.02, 0.15, 0.2, 0.46, 0.15, 0.06, 0.17, 0.14]","[-214, -66, -98, -86, -166, -166, -162, -110, -84, -154]","[0.5096, 0.4, 0.0824, 0.3333, 0.4706, 0.975, 0.3529, 0.1607, 0.3692, 0.3448]"
540,"[[53.  5.  1.  3.  2.  9. 12.  9.  3.  7.]
 [ 3.  8.  0.  0.  0.  1.  4.  0.  2.  2.]
 [16.  7.  7.  0. 24.  6.  3.  8.  9.  5.]
 [ 6.  4.  5. 20.  6.  3.  3.  4.  7.  2.]
 [ 0.  4.  2.  1. 16.  2.  5.  2.  0.  2.]
 [ 0.  0.  0.  0.  0. 39.  1.  0.  0.  0.]
 [ 0.  0.  1.  0.  3.  1.  6.  1.  4.  1.]
 [ 5.  0.  6.  4.  4.  7.  6.  9.  7.  8.]
 [ 0.  0.  2. 12.  4.  3.  6.  3. 24. 11.]
 [ 6.  1.  8.  0.  4.  5.  7.  5.  3. 20.]]","[[212.  20.   4.  12.   8.  36.  48.  36.  12.  28.]
 [ 12.  32.   0.   0.   0.   4.  16.   0.   8.   8.]
 [ 64.  28.  28.   0.  96.  24.  12.  32.  36.  20.]
 [ 24.  16.  20.  80.  24.  12.  12.  16.  28.   8.]
 [  0.  16.   8.   4.  64.   8.  20.   8.   0.   8.]
 [  0.   0.   0.   0.   0. 156.   4.   0.   0.   0.]
 [  0.   0.   4.   0.  12.   4.  24.   4.  16.   4.]
 [ 20.   0.  24.  16.  16.  28.  24.  36.  28.  32.]
 [  0.   0.   8.  48.  16.  12.  24.  12.  96.  44.]
 [ 24.   4.  32.   0.  16.  20.  28.  20.  12.  80.]]","[0.22, 0.19, 0.02, 0.15, 0.2, 0.46, 0.15, 0.06, 0.17, 0.14]","[-214, -66, -98, -86, -166, -166, -166, -110, -84, -154]","[0.5096, 0.4, 0.0824, 0.3333, 0.4706, 0.975, 0.3529, 0.1607, 0.3692, 0.339]"
541,"[[53.  5.  1.  3.  2.  9. 12.  9.  3.  7.]
 [ 3.  8.  0.  0.  0.  1.  4.  0.  2.  2.]
 [16.  7.  7.  0. 24.  6.  3.  8.  9.  5.]
 [ 6.  4.  5. 20.  6.  3.  3.  4.  7.  2.]
 [ 0.  4.  2.  1. 16.  2.  5.  2.  0.  2.]
 [ 0.  0.  0.  0.  0. 39.  1.  0.  0.  0.]
 [ 0.  0.  1.  0.  3.  1.  6.  1.  4.  1.]
 [ 5.  0.  6.  4.  4.  7.  6.  9.  7.  9.]
 [ 0.  0.  2. 12.  4.  3.  6.  3. 24. 11.]
 [ 6.  1.  8.  0.  4.  5.  7.  5.  3. 20.]]","[[212.  20.   4.  12.   8.  36.  48.  36.  12.  28.]
 [ 12.  32.   0.   0.   0.   4.  16.   0.   8.   8.]
 [ 64.  28.  28.   0.  96.  24.  12.  32.  36.  20.]
 [ 24.  16.  20.  80.  24.  12.  12.  16.  28.   8.]
 [  0.  16.   8.   4.  64.   8.  20.   8.   0.   8.]
 [  0.   0.   0.   0.   0. 156.   4.   0.   0.   0.]
 [  0.   0.   4.   0.  12.   4.  24.   4.  16.   4.]
 [ 20.   0.  24.  16.  16.  28.  24.  36.  28.  36.]
 [  0.   0.   8.  48.  16.  12.  24.  12.  96.  44.]
 [ 24.   4.  32.   0.  16.  20.  28.  20.  12.  80.]]","[0.22, 0.19, 0.02, 0.15, 0.2, 0.46, 0.15, 0.06, 0.17, 0.14]","[-214, -66, -98, -86, -166, -166, -166, -110, -84, -158]","[0.5096, 0.4, 0.0824, 0.3333, 0.4706, 0.975, 0.3529, 0.1579, 0.3692, 0.339]"
542,"[[53.  5.  1.  3.  2.  9. 12.  9.  3.  7.]
 [ 3.  8.  0.  0.  0.  1.  4.  0.  2.  2.]
 [16.  7.  8.  0. 24.  6.  3.  8.  9.  5.]
 [ 6.  4.  5. 20.  6.  3.  3.  4.  7.  2.]
 [ 0.  4.  2.  1. 16.  2.  5.  2.  0.  2.]
 [ 0.  0.  0.  0.  0. 39.  1.  0.  0.  0.]
 [ 0.  0.  1.  0.  3.  1.  6.  1.  4.  1.]
 [ 5.  0.  6.  4.  4.  7.  6.  9.  7.  9.]
 [ 0.  0.  2. 12.  4.  3.  6.  3. 24. 11.]
 [ 6.  1.  8.  0.  4.  5.  7.  5.  3. 20.]]","[[212.  20.   4.  12.   8.  36.  48.  36.  12.  28.]
 [ 12.  32.   0.   0.   0.   4.  16.   0.   8.   8.]
 [ 64.  28.  32.   0.  96.  24.  12.  32.  36.  20.]
 [ 24.  16.  20.  80.  24.  12.  12.  16.  28.   8.]
 [  0.  16.   8.   4.  64.   8.  20.   8.   0.   8.]
 [  0.   0.   0.   0.   0. 156.   4.   0.   0.   0.]
 [  0.   0.   4.   0.  12.   4.  24.   4.  16.   4.]
 [ 20.   0.  24.  16.  16.  28.  24.  36.  28.  36.]
 [  0.   0.   8.  48.  16.  12.  24.  12.  96.  44.]
 [ 24.   4.  32.   0.  16.  20.  28.  20.  12.  80.]]","[0.22, 0.19, 0.03, 0.15, 0.2, 0.46, 0.15, 0.06, 0.17, 0.14]","[-214, -66, -98, -86, -166, -166, -166, -110, -84, -158]","[0.5096, 0.4, 0.093, 0.3333, 0.4706, 0.975, 0.3529, 0.1579, 0.3692, 0.339]"
543,"[[54.  5.  1.  3.  2.  9. 12.  9.  3.  7.]
 [ 3.  8.  0.  0.  0.  1.  4.  0.  2.  2.]
 [16.  7.  8.  0. 24.  6.  3.  8.  9.  5.]
 [ 6.  4.  5. 20.  6.  3.  3.  4.  7.  2.]
 [ 0.  4.  2.  1. 16.  2.  5.  2.  0.  2.]
 [ 0.  0.  0.  0.  0. 39.  1.  0.  0.  0.]
 [ 0.  0.  1.  0.  3.  1.  6.  1.  4.  1.]
 [ 5.  0.  6.  4.  4.  7.  6.  9.  7.  9.]
 [ 0.  0.  2. 12.  4.  3.  6.  3. 24. 11.]
 [ 6.  1.  8.  0.  4.  5.  7.  5.  3. 20.]]","[[216.  20.   4.  12.   8.  36.  48.  36.  12.  28.]
 [ 12.  32.   0.   0.   0.   4.  16.   0.   8.   8.]
 [ 64.  28.  32.   0.  96.  24.  12.  32.  36.  20.]
 [ 24.  16.  20.  80.  24.  12.  12.  16.  28.   8.]
 [  0.  16.   8.   4.  64.   8.  20.   8.   0.   8.]
 [  0.   0.   0.   0.   0. 156.   4.   0.   0.   0.]
 [  0.   0.   4.   0.  12.   4.  24.   4.  16.   4.]
 [ 20.   0.  24.  16.  16.  28.  24.  36.  28.  36.]
 [  0.   0.   8.  48.  16.  12.  24.  12.  96.  44.]
 [ 24.   4.  32.   0.  16.  20.  28.  20.  12.  80.]]","[0.22, 0.19, 0.03, 0.15, 0.2, 0.46, 0.15, 0.06, 0.17, 0.14]","[-216, -66, -98, -86, -166, -166, -166, -110, -84, -158]","[0.5143, 0.4, 0.093, 0.3333, 0.4706, 0.975, 0.3529, 0.1579, 0.3692, 0.339]"
544,"[[54.  5.  1.  3.  2.  9. 12.  9.  3.  7.]
 [ 3.  8.  0.  0.  0.  1.  4.  0.  2.  2.]
 [16.  7.  9.  0. 24.  6.  3.  8.  9.  5.]
 [ 6.  4.  5. 20.  6.  3.  3.  4.  7.  2.]
 [ 0.  4.  2.  1. 16.  2.  5.  2.  0.  2.]
 [ 0.  0.  0.  0.  0. 39.  1.  0.  0.  0.]
 [ 0.  0.  1.  0.  3.  1.  6.  1.  4.  1.]
 [ 5.  0.  6.  4.  4.  7.  6.  9.  7.  9.]
 [ 0.  0.  2. 12.  4.  3.  6.  3. 24. 11.]
 [ 6.  1.  8.  0.  4.  5.  7.  5.  3. 20.]]","[[216.  20.   4.  12.   8.  36.  48.  36.  12.  28.]
 [ 12.  32.   0.   0.   0.   4.  16.   0.   8.   8.]
 [ 64.  28.  36.   0.  96.  24.  12.  32.  36.  20.]
 [ 24.  16.  20.  80.  24.  12.  12.  16.  28.   8.]
 [  0.  16.   8.   4.  64.   8.  20.   8.   0.   8.]
 [  0.   0.   0.   0.   0. 156.   4.   0.   0.   0.]
 [  0.   0.   4.   0.  12.   4.  24.   4.  16.   4.]
 [ 20.   0.  24.  16.  16.  28.  24.  36.  28.  36.]
 [  0.   0.   8.  48.  16.  12.  24.  12.  96.  44.]
 [ 24.   4.  32.   0.  16.  20.  28.  20.  12.  80.]]","[0.22, 0.19, 0.03, 0.15, 0.2, 0.46, 0.15, 0.06, 0.17, 0.14]","[-216, -66, -98, -86, -166, -166, -166, -110, -84, -158]","[0.5143, 0.4, 0.1034, 0.3333, 0.4706, 0.975, 0.3529, 0.1579, 0.3692, 0.339]"
545,"[[54.  5.  1.  3.  2.  9. 12.  9.  3.  7.]
 [ 3.  8.  0.  0.  0.  1.  4.  0.  2.  2.]
 [16.  7.  9.  0. 24.  6.  3.  8.  9.  5.]
 [ 6.  4.  5. 20.  6.  3.  3.  4.  7.  2.]
 [ 0.  4.  2.  1. 16.  2.  5.  2.  0.  2.]
 [ 0.  0.  0.  0.  0. 39.  1.  0.  0.  0.]
 [ 0.  0.  1.  0.  3.  1.  6.  1.  5.  1.]
 [ 5.  0.  6.  4.  4.  7.  6.  9.  7.  9.]
 [ 0.  0.  2. 12.  4.  3.  6.  3. 24. 11.]
 [ 6.  1.  8.  0.  4.  5.  7.  5.  3. 20.]]","[[216.  20.   4.  12.   8.  36.  48.  36.  12.  28.]
 [ 12.  32.   0.   0.   0.   4.  16.   0.   8.   8.]
 [ 64.  28.  36.   0.  96.  24.  12.  32.  36.  20.]
 [ 24.  16.  20.  80.  24.  12.  12.  16.  28.   8.]
 [  0.  16.   8.   4.  64.   8.  20.   8.   0.   8.]
 [  0.   0.   0.   0.   0. 156.   4.   0.   0.   0.]
 [  0.   0.   4.   0.  12.   4.  24.   4.  20.   4.]
 [ 20.   0.  24.  16.  16.  28.  24.  36.  28.  36.]
 [  0.   0.   8.  48.  16.  12.  24.  12.  96.  44.]
 [ 24.   4.  32.   0.  16.  20.  28.  20.  12.  80.]]","[0.22, 0.19, 0.03, 0.15, 0.2, 0.46, 0.14, 0.06, 0.17, 0.14]","[-216, -66, -98, -86, -166, -166, -166, -110, -88, -158]","[0.5143, 0.4, 0.1034, 0.3333, 0.4706, 0.975, 0.3333, 0.1579, 0.3692, 0.339]"
546,"[[54.  5.  1.  3.  2.  9. 12.  9.  3.  7.]
 [ 3.  8.  0.  0.  0.  1.  4.  0.  2.  2.]
 [16.  7.  9.  0. 24.  6.  3.  8.  9.  5.]
 [ 6.  4.  5. 20.  6.  3.  3.  4.  7.  2.]
 [ 0.  4.  2.  1. 16.  2.  5.  2.  0.  3.]
 [ 0.  0.  0.  0.  0. 39.  1.  0.  0.  0.]
 [ 0.  0.  1.  0.  3.  1.  6.  1.  5.  1.]
 [ 5.  0.  6.  4.  4.  7.  6.  9.  7.  9.]
 [ 0.  0.  2. 12.  4.  3.  6.  3. 24. 11.]
 [ 6.  1.  8.  0.  4.  5.  7.  5.  3. 20.]]","[[216.  20.   4.  12.   8.  36.  48.  36.  12.  28.]
 [ 12.  32.   0.   0.   0.   4.  16.   0.   8.   8.]
 [ 64.  28.  36.   0.  96.  24.  12.  32.  36.  20.]
 [ 24.  16.  20.  80.  24.  12.  12.  16.  28.   8.]
 [  0.  16.   8.   4.  64.   8.  20.   8.   0.  12.]
 [  0.   0.   0.   0.   0. 156.   4.   0.   0.   0.]
 [  0.   0.   4.   0.  12.   4.  24.   4.  20.   4.]
 [ 20.   0.  24.  16.  16.  28.  24.  36.  28.  36.]
 [  0.   0.   8.  48.  16.  12.  24.  12.  96.  44.]
 [ 24.   4.  32.   0.  16.  20.  28.  20.  12.  80.]]","[0.22, 0.19, 0.03, 0.15, 0.2, 0.46, 0.14, 0.06, 0.17, 0.14]","[-216, -66, -98, -86, -166, -166, -166, -110, -88, -162]","[0.5143, 0.4, 0.1034, 0.3333, 0.4571, 0.975, 0.3333, 0.1579, 0.3692, 0.339]"
