iteration,cm,cm_ratings,reputations,rating_scores,accuracies
440,"[[30. 13.  2.  5.  4.  3. 15.  1.  0. 14.]
 [ 0. 10.  0.  0.  1.  0.  1.  0.  2.  0.]
 [ 0.  0. 37.  1.  4. 11.  0. 10.  2.  0.]
 [ 8.  6.  5. 14.  2.  7.  0.  0.  3.  2.]
 [ 0.  0.  0.  2. 15.  2.  2.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 33.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  3.]
 [ 1.  2. 11.  3.  2.  2.  1. 17.  8.  3.]
 [ 7.  3. 11.  4.  0.  2.  2.  4. 24.  1.]
 [ 3.  3.  8.  2.  8.  0.  3.  0.  5. 16.]]","[[120.  52.   8.  20.  16.  12.  60.   4.   0.  56.]
 [  0.  40.   0.   0.   4.   0.   4.   0.   8.   0.]
 [  0.   0. 148.   4.  16.  44.   0.  40.   8.   0.]
 [ 32.  24.  20.  56.   8.  28.   0.   0.  12.   8.]
 [  0.   0.   0.   8.  60.   8.   8.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 132.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.  12.]
 [  4.   8.  44.  12.   8.   8.   4.  68.  32.  12.]
 [ 28.  12.  44.  16.   0.   8.   8.  16.  96.   4.]
 [ 12.  12.  32.   8.  32.   0.  12.   0.  20.  64.]]","[0.15, 0.34, 0.24, 0.13, 0.31, 0.43, 0.15, 0.16, 0.2, 0.14]","[-118, -96, -188, -84, -84, -120, -74, -54, -46, -100]","[0.3448, 0.7143, 0.5692, 0.2979, 0.6522, 0.9167, 0.3333, 0.34, 0.4138, 0.3333]"
441,"[[30. 13.  2.  5.  4.  3. 15.  1.  0. 14.]
 [ 0. 10.  1.  0.  1.  0.  1.  0.  2.  0.]
 [ 0.  0. 37.  1.  4. 11.  0. 10.  2.  0.]
 [ 8.  6.  5. 14.  2.  7.  0.  0.  3.  2.]
 [ 0.  0.  0.  2. 15.  2.  2.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 33.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  3.]
 [ 1.  2. 11.  3.  2.  2.  1. 17.  8.  3.]
 [ 7.  3. 11.  4.  0.  2.  2.  4. 24.  1.]
 [ 3.  3.  8.  2.  8.  0.  3.  0.  5. 16.]]","[[120.  52.   8.  20.  16.  12.  60.   4.   0.  56.]
 [  0.  40.   4.   0.   4.   0.   4.   0.   8.   0.]
 [  0.   0. 148.   4.  16.  44.   0.  40.   8.   0.]
 [ 32.  24.  20.  56.   8.  28.   0.   0.  12.   8.]
 [  0.   0.   0.   8.  60.   8.   8.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 132.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.  12.]
 [  4.   8.  44.  12.   8.   8.   4.  68.  32.  12.]
 [ 28.  12.  44.  16.   0.   8.   8.  16.  96.   4.]
 [ 12.  12.  32.   8.  32.   0.  12.   0.  20.  64.]]","[0.15, 0.31, 0.24, 0.13, 0.31, 0.43, 0.15, 0.16, 0.2, 0.14]","[-118, -96, -192, -84, -84, -120, -74, -54, -46, -100]","[0.3448, 0.6667, 0.5692, 0.2979, 0.6522, 0.9167, 0.3333, 0.34, 0.4138, 0.3333]"
442,"[[30. 13.  2.  5.  4.  3. 15.  1.  0. 14.]
 [ 0. 10.  1.  0.  1.  0.  1.  0.  2.  0.]
 [ 0.  0. 37.  1.  4. 11.  0. 10.  2.  0.]
 [ 8.  6.  5. 14.  2.  7.  0.  0.  3.  2.]
 [ 0.  1.  0.  2. 15.  2.  2.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 33.  0.  1.  2.  0.]
 [ 1.  0.  0.  2.  0.  0.  4.  2.  0.  3.]
 [ 1.  2. 11.  3.  2.  2.  1. 17.  8.  3.]
 [ 7.  3. 11.  4.  0.  2.  2.  4. 24.  1.]
 [ 3.  3.  8.  2.  8.  0.  3.  0.  5. 16.]]","[[120.  52.   8.  20.  16.  12.  60.   4.   0.  56.]
 [  0.  40.   4.   0.   4.   0.   4.   0.   8.   0.]
 [  0.   0. 148.   4.  16.  44.   0.  40.   8.   0.]
 [ 32.  24.  20.  56.   8.  28.   0.   0.  12.   8.]
 [  0.   4.   0.   8.  60.   8.   8.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 132.   0.   4.   8.   0.]
 [  4.   0.   0.   8.   0.   0.  16.   8.   0.  12.]
 [  4.   8.  44.  12.   8.   8.   4.  68.  32.  12.]
 [ 28.  12.  44.  16.   0.   8.   8.  16.  96.   4.]
 [ 12.  12.  32.   8.  32.   0.  12.   0.  20.  64.]]","[0.15, 0.31, 0.24, 0.13, 0.29, 0.43, 0.15, 0.16, 0.2, 0.14]","[-118, -100, -192, -84, -84, -120, -74, -54, -46, -100]","[0.3448, 0.6667, 0.5692, 0.2979, 0.625, 0.9167, 0.3333, 0.34, 0.4138, 0.3333]"
443,"[[30. 13.  2.  5.  4.  3. 15.  1.  0. 14.]
 [ 0. 10.  1.  0.  1.  0.  1.  0.  2.  0.]
 [ 0.  0. 37.  1.  4. 11.  0. 10.  2.  0.]
 [ 8.  6.  5. 14.  2.  7.  0.  0.  3.  2.]
 [ 0.  1.  0.  2. 15.  2.  2.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 33.  0.  1.  2.  0.]
 [ 1.  0.  0.  3.  0.  0.  4.  2.  0.  3.]
 [ 1.  2. 11.  3.  2.  2.  1. 17.  8.  3.]
 [ 7.  3. 11.  4.  0.  2.  2.  4. 24.  1.]
 [ 3.  3.  8.  2.  8.  0.  3.  0.  5. 16.]]","[[120.  52.   8.  20.  16.  12.  60.   4.   0.  56.]
 [  0.  40.   4.   0.   4.   0.   4.   0.   8.   0.]
 [  0.   0. 148.   4.  16.  44.   0.  40.   8.   0.]
 [ 32.  24.  20.  56.   8.  28.   0.   0.  12.   8.]
 [  0.   4.   0.   8.  60.   8.   8.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 132.   0.   4.   8.   0.]
 [  4.   0.   0.  12.   0.   0.  16.   8.   0.  12.]
 [  4.   8.  44.  12.   8.   8.   4.  68.  32.  12.]
 [ 28.  12.  44.  16.   0.   8.   8.  16.  96.   4.]
 [ 12.  12.  32.   8.  32.   0.  12.   0.  20.  64.]]","[0.15, 0.31, 0.24, 0.13, 0.29, 0.43, 0.14, 0.16, 0.2, 0.14]","[-118, -100, -192, -88, -84, -120, -74, -54, -46, -100]","[0.3448, 0.6667, 0.5692, 0.2979, 0.625, 0.9167, 0.3077, 0.34, 0.4138, 0.3333]"
444,"[[30. 13.  2.  5.  4.  3. 15.  1.  0. 14.]
 [ 0. 10.  1.  0.  1.  0.  1.  0.  2.  0.]
 [ 0.  0. 37.  1.  4. 11.  0. 10.  2.  0.]
 [ 8.  6.  5. 14.  2.  7.  0.  0.  3.  2.]
 [ 0.  1.  0.  2. 15.  2.  2.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 33.  0.  1.  2.  0.]
 [ 1.  0.  0.  3.  0.  0.  4.  2.  0.  3.]
 [ 1.  2. 11.  3.  2.  2.  1. 17.  8.  3.]
 [ 7.  3. 11.  4.  0.  2.  2.  4. 25.  1.]
 [ 3.  3.  8.  2.  8.  0.  3.  0.  5. 16.]]","[[120.  52.   8.  20.  16.  12.  60.   4.   0.  56.]
 [  0.  40.   4.   0.   4.   0.   4.   0.   8.   0.]
 [  0.   0. 148.   4.  16.  44.   0.  40.   8.   0.]
 [ 32.  24.  20.  56.   8.  28.   0.   0.  12.   8.]
 [  0.   4.   0.   8.  60.   8.   8.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 132.   0.   4.   8.   0.]
 [  4.   0.   0.  12.   0.   0.  16.   8.   0.  12.]
 [  4.   8.  44.  12.   8.   8.   4.  68.  32.  12.]
 [ 28.  12.  44.  16.   0.   8.   8.  16. 100.   4.]
 [ 12.  12.  32.   8.  32.   0.  12.   0.  20.  64.]]","[0.15, 0.31, 0.24, 0.13, 0.29, 0.43, 0.14, 0.16, 0.2, 0.14]","[-118, -100, -192, -88, -84, -120, -74, -54, -42, -100]","[0.3448, 0.6667, 0.5692, 0.2979, 0.625, 0.9167, 0.3077, 0.34, 0.4237, 0.3333]"
445,"[[30. 13.  2.  5.  4.  3. 15.  1.  0. 14.]
 [ 0. 10.  1.  0.  1.  0.  1.  0.  2.  0.]
 [ 0.  0. 37.  1.  4. 11.  0. 10.  2.  0.]
 [ 8.  6.  5. 14.  2.  7.  0.  0.  3.  2.]
 [ 0.  1.  0.  2. 15.  2.  2.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 33.  0.  1.  2.  0.]
 [ 1.  0.  0.  3.  0.  0.  5.  2.  0.  3.]
 [ 1.  2. 11.  3.  2.  2.  1. 17.  8.  3.]
 [ 7.  3. 11.  4.  0.  2.  2.  4. 25.  1.]
 [ 3.  3.  8.  2.  8.  0.  3.  0.  5. 16.]]","[[120.  52.   8.  20.  16.  12.  60.   4.   0.  56.]
 [  0.  40.   4.   0.   4.   0.   4.   0.   8.   0.]
 [  0.   0. 148.   4.  16.  44.   0.  40.   8.   0.]
 [ 32.  24.  20.  56.   8.  28.   0.   0.  12.   8.]
 [  0.   4.   0.   8.  60.   8.   8.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 132.   0.   4.   8.   0.]
 [  4.   0.   0.  12.   0.   0.  20.   8.   0.  12.]
 [  4.   8.  44.  12.   8.   8.   4.  68.  32.  12.]
 [ 28.  12.  44.  16.   0.   8.   8.  16. 100.   4.]
 [ 12.  12.  32.   8.  32.   0.  12.   0.  20.  64.]]","[0.15, 0.31, 0.24, 0.13, 0.29, 0.43, 0.16, 0.16, 0.2, 0.14]","[-118, -100, -192, -88, -84, -120, -74, -54, -42, -100]","[0.3448, 0.6667, 0.5692, 0.2979, 0.625, 0.9167, 0.3571, 0.34, 0.4237, 0.3333]"
446,"[[30. 13.  2.  5.  4.  4. 15.  1.  0. 14.]
 [ 0. 10.  1.  0.  1.  0.  1.  0.  2.  0.]
 [ 0.  0. 37.  1.  4. 11.  0. 10.  2.  0.]
 [ 8.  6.  5. 14.  2.  7.  0.  0.  3.  2.]
 [ 0.  1.  0.  2. 15.  2.  2.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 33.  0.  1.  2.  0.]
 [ 1.  0.  0.  3.  0.  0.  5.  2.  0.  3.]
 [ 1.  2. 11.  3.  2.  2.  1. 17.  8.  3.]
 [ 7.  3. 11.  4.  0.  2.  2.  4. 25.  1.]
 [ 3.  3.  8.  2.  8.  0.  3.  0.  5. 16.]]","[[120.  52.   8.  20.  16.  16.  60.   4.   0.  56.]
 [  0.  40.   4.   0.   4.   0.   4.   0.   8.   0.]
 [  0.   0. 148.   4.  16.  44.   0.  40.   8.   0.]
 [ 32.  24.  20.  56.   8.  28.   0.   0.  12.   8.]
 [  0.   4.   0.   8.  60.   8.   8.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 132.   0.   4.   8.   0.]
 [  4.   0.   0.  12.   0.   0.  20.   8.   0.  12.]
 [  4.   8.  44.  12.   8.   8.   4.  68.  32.  12.]
 [ 28.  12.  44.  16.   0.   8.   8.  16. 100.   4.]
 [ 12.  12.  32.   8.  32.   0.  12.   0.  20.  64.]]","[0.14, 0.31, 0.24, 0.13, 0.29, 0.43, 0.16, 0.16, 0.2, 0.14]","[-118, -100, -192, -88, -84, -124, -74, -54, -42, -100]","[0.3409, 0.6667, 0.5692, 0.2979, 0.625, 0.9167, 0.3571, 0.34, 0.4237, 0.3333]"
447,"[[30. 13.  2.  5.  4.  4. 15.  1.  0. 14.]
 [ 0. 10.  1.  0.  1.  0.  1.  0.  2.  0.]
 [ 0.  0. 38.  1.  4. 11.  0. 10.  2.  0.]
 [ 8.  6.  5. 14.  2.  7.  0.  0.  3.  2.]
 [ 0.  1.  0.  2. 15.  2.  2.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 33.  0.  1.  2.  0.]
 [ 1.  0.  0.  3.  0.  0.  5.  2.  0.  3.]
 [ 1.  2. 11.  3.  2.  2.  1. 17.  8.  3.]
 [ 7.  3. 11.  4.  0.  2.  2.  4. 25.  1.]
 [ 3.  3.  8.  2.  8.  0.  3.  0.  5. 16.]]","[[120.  52.   8.  20.  16.  16.  60.   4.   0.  56.]
 [  0.  40.   4.   0.   4.   0.   4.   0.   8.   0.]
 [  0.   0. 152.   4.  16.  44.   0.  40.   8.   0.]
 [ 32.  24.  20.  56.   8.  28.   0.   0.  12.   8.]
 [  0.   4.   0.   8.  60.   8.   8.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 132.   0.   4.   8.   0.]
 [  4.   0.   0.  12.   0.   0.  20.   8.   0.  12.]
 [  4.   8.  44.  12.   8.   8.   4.  68.  32.  12.]
 [ 28.  12.  44.  16.   0.   8.   8.  16. 100.   4.]
 [ 12.  12.  32.   8.  32.   0.  12.   0.  20.  64.]]","[0.14, 0.31, 0.24, 0.13, 0.29, 0.43, 0.16, 0.16, 0.2, 0.14]","[-118, -100, -192, -88, -84, -124, -74, -54, -42, -100]","[0.3409, 0.6667, 0.5758, 0.2979, 0.625, 0.9167, 0.3571, 0.34, 0.4237, 0.3333]"
448,"[[30. 13.  2.  5.  4.  4. 15.  1.  0. 14.]
 [ 0. 10.  1.  0.  1.  0.  1.  0.  2.  0.]
 [ 0.  0. 38.  1.  4. 11.  0. 10.  2.  0.]
 [ 8.  6.  5. 14.  2.  7.  0.  0.  3.  2.]
 [ 0.  1.  0.  2. 15.  2.  2.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 33.  0.  1.  2.  0.]
 [ 1.  0.  0.  4.  0.  0.  5.  2.  0.  3.]
 [ 1.  2. 11.  3.  2.  2.  1. 17.  8.  3.]
 [ 7.  3. 11.  4.  0.  2.  2.  4. 25.  1.]
 [ 3.  3.  8.  2.  8.  0.  3.  0.  5. 16.]]","[[120.  52.   8.  20.  16.  16.  60.   4.   0.  56.]
 [  0.  40.   4.   0.   4.   0.   4.   0.   8.   0.]
 [  0.   0. 152.   4.  16.  44.   0.  40.   8.   0.]
 [ 32.  24.  20.  56.   8.  28.   0.   0.  12.   8.]
 [  0.   4.   0.   8.  60.   8.   8.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 132.   0.   4.   8.   0.]
 [  4.   0.   0.  16.   0.   0.  20.   8.   0.  12.]
 [  4.   8.  44.  12.   8.   8.   4.  68.  32.  12.]
 [ 28.  12.  44.  16.   0.   8.   8.  16. 100.   4.]
 [ 12.  12.  32.   8.  32.   0.  12.   0.  20.  64.]]","[0.14, 0.31, 0.25, 0.13, 0.29, 0.43, 0.15, 0.16, 0.2, 0.14]","[-118, -100, -192, -92, -84, -124, -74, -54, -42, -100]","[0.3409, 0.6667, 0.5758, 0.2979, 0.625, 0.9167, 0.3333, 0.34, 0.4237, 0.3333]"
449,"[[30. 13.  2.  5.  4.  4. 15.  1.  0. 14.]
 [ 0. 10.  1.  0.  1.  0.  1.  0.  2.  0.]
 [ 0.  0. 38.  1.  4. 11.  0. 10.  2.  0.]
 [ 8.  7.  5. 14.  2.  7.  0.  0.  3.  2.]
 [ 0.  1.  0.  2. 15.  2.  2.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 33.  0.  1.  2.  0.]
 [ 1.  0.  0.  4.  0.  0.  5.  2.  0.  3.]
 [ 1.  2. 11.  3.  2.  2.  1. 17.  8.  3.]
 [ 7.  3. 11.  4.  0.  2.  2.  4. 25.  1.]
 [ 3.  3.  8.  2.  8.  0.  3.  0.  5. 16.]]","[[120.  52.   8.  20.  16.  16.  60.   4.   0.  56.]
 [  0.  40.   4.   0.   4.   0.   4.   0.   8.   0.]
 [  0.   0. 152.   4.  16.  44.   0.  40.   8.   0.]
 [ 32.  28.  20.  56.   8.  28.   0.   0.  12.   8.]
 [  0.   4.   0.   8.  60.   8.   8.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 132.   0.   4.   8.   0.]
 [  4.   0.   0.  16.   0.   0.  20.   8.   0.  12.]
 [  4.   8.  44.  12.   8.   8.   4.  68.  32.  12.]
 [ 28.  12.  44.  16.   0.   8.   8.  16. 100.   4.]
 [ 12.  12.  32.   8.  32.   0.  12.   0.  20.  64.]]","[0.14, 0.31, 0.25, 0.13, 0.29, 0.43, 0.15, 0.16, 0.2, 0.14]","[-118, -104, -192, -92, -84, -124, -74, -54, -42, -100]","[0.3409, 0.6667, 0.5758, 0.2917, 0.625, 0.9167, 0.3333, 0.34, 0.4237, 0.3333]"
450,"[[30. 13.  2.  5.  4.  4. 15.  1.  0. 14.]
 [ 0. 10.  1.  0.  1.  0.  1.  0.  2.  0.]
 [ 0.  0. 38.  1.  4. 11.  0. 10.  2.  0.]
 [ 8.  7.  5. 14.  2.  7.  0.  0.  3.  2.]
 [ 0.  2.  0.  2. 15.  2.  2.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 33.  0.  1.  2.  0.]
 [ 1.  0.  0.  4.  0.  0.  5.  2.  0.  3.]
 [ 1.  2. 11.  3.  2.  2.  1. 17.  8.  3.]
 [ 7.  3. 11.  4.  0.  2.  2.  4. 25.  1.]
 [ 3.  3.  8.  2.  8.  0.  3.  0.  5. 16.]]","[[120.  52.   8.  20.  16.  16.  60.   4.   0.  56.]
 [  0.  40.   4.   0.   4.   0.   4.   0.   8.   0.]
 [  0.   0. 152.   4.  16.  44.   0.  40.   8.   0.]
 [ 32.  28.  20.  56.   8.  28.   0.   0.  12.   8.]
 [  0.   8.   0.   8.  60.   8.   8.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 132.   0.   4.   8.   0.]
 [  4.   0.   0.  16.   0.   0.  20.   8.   0.  12.]
 [  4.   8.  44.  12.   8.   8.   4.  68.  32.  12.]
 [ 28.  12.  44.  16.   0.   8.   8.  16. 100.   4.]
 [ 12.  12.  32.   8.  32.   0.  12.   0.  20.  64.]]","[0.14, 0.31, 0.25, 0.13, 0.28, 0.43, 0.15, 0.16, 0.2, 0.14]","[-118, -104, -192, -92, -84, -124, -74, -54, -42, -100]","[0.3409, 0.6667, 0.5758, 0.2917, 0.6, 0.9167, 0.3333, 0.34, 0.4237, 0.3333]"
451,"[[30. 13.  2.  5.  4.  4. 16.  1.  0. 14.]
 [ 0. 10.  1.  0.  1.  0.  1.  0.  2.  0.]
 [ 0.  0. 38.  1.  4. 11.  0. 10.  2.  0.]
 [ 8.  7.  5. 14.  2.  7.  0.  0.  3.  2.]
 [ 0.  2.  0.  2. 15.  2.  2.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 33.  0.  1.  2.  0.]
 [ 1.  0.  0.  4.  0.  0.  5.  2.  0.  3.]
 [ 1.  2. 11.  3.  2.  2.  1. 17.  8.  3.]
 [ 7.  3. 11.  4.  0.  2.  2.  4. 25.  1.]
 [ 3.  3.  8.  2.  8.  0.  3.  0.  5. 16.]]","[[120.  52.   8.  20.  16.  16.  64.   4.   0.  56.]
 [  0.  40.   4.   0.   4.   0.   4.   0.   8.   0.]
 [  0.   0. 152.   4.  16.  44.   0.  40.   8.   0.]
 [ 32.  28.  20.  56.   8.  28.   0.   0.  12.   8.]
 [  0.   8.   0.   8.  60.   8.   8.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 132.   0.   4.   8.   0.]
 [  4.   0.   0.  16.   0.   0.  20.   8.   0.  12.]
 [  4.   8.  44.  12.   8.   8.   4.  68.  32.  12.]
 [ 28.  12.  44.  16.   0.   8.   8.  16. 100.   4.]
 [ 12.  12.  32.   8.  32.   0.  12.   0.  20.  64.]]","[0.14, 0.31, 0.25, 0.13, 0.28, 0.43, 0.15, 0.16, 0.2, 0.14]","[-118, -104, -192, -92, -84, -124, -78, -54, -42, -100]","[0.3371, 0.6667, 0.5758, 0.2917, 0.6, 0.9167, 0.3333, 0.34, 0.4237, 0.3333]"
452,"[[31. 13.  2.  5.  4.  4. 16.  1.  0. 14.]
 [ 0. 10.  1.  0.  1.  0.  1.  0.  2.  0.]
 [ 0.  0. 38.  1.  4. 11.  0. 10.  2.  0.]
 [ 8.  7.  5. 14.  2.  7.  0.  0.  3.  2.]
 [ 0.  2.  0.  2. 15.  2.  2.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 33.  0.  1.  2.  0.]
 [ 1.  0.  0.  4.  0.  0.  5.  2.  0.  3.]
 [ 1.  2. 11.  3.  2.  2.  1. 17.  8.  3.]
 [ 7.  3. 11.  4.  0.  2.  2.  4. 25.  1.]
 [ 3.  3.  8.  2.  8.  0.  3.  0.  5. 16.]]","[[124.  52.   8.  20.  16.  16.  64.   4.   0.  56.]
 [  0.  40.   4.   0.   4.   0.   4.   0.   8.   0.]
 [  0.   0. 152.   4.  16.  44.   0.  40.   8.   0.]
 [ 32.  28.  20.  56.   8.  28.   0.   0.  12.   8.]
 [  0.   8.   0.   8.  60.   8.   8.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 132.   0.   4.   8.   0.]
 [  4.   0.   0.  16.   0.   0.  20.   8.   0.  12.]
 [  4.   8.  44.  12.   8.   8.   4.  68.  32.  12.]
 [ 28.  12.  44.  16.   0.   8.   8.  16. 100.   4.]
 [ 12.  12.  32.   8.  32.   0.  12.   0.  20.  64.]]","[0.15, 0.31, 0.25, 0.13, 0.28, 0.43, 0.15, 0.16, 0.2, 0.14]","[-116, -104, -192, -92, -84, -124, -78, -54, -42, -100]","[0.3444, 0.6667, 0.5758, 0.2917, 0.6, 0.9167, 0.3333, 0.34, 0.4237, 0.3333]"
453,"[[31. 13.  2.  5.  4.  4. 16.  1.  0. 14.]
 [ 0. 10.  1.  0.  1.  0.  1.  0.  2.  0.]
 [ 0.  0. 39.  1.  4. 11.  0. 10.  2.  0.]
 [ 8.  7.  5. 14.  2.  7.  0.  0.  3.  2.]
 [ 0.  2.  0.  2. 15.  2.  2.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 33.  0.  1.  2.  0.]
 [ 1.  0.  0.  4.  0.  0.  5.  2.  0.  3.]
 [ 1.  2. 11.  3.  2.  2.  1. 17.  8.  3.]
 [ 7.  3. 11.  4.  0.  2.  2.  4. 25.  1.]
 [ 3.  3.  8.  2.  8.  0.  3.  0.  5. 16.]]","[[124.  52.   8.  20.  16.  16.  64.   4.   0.  56.]
 [  0.  40.   4.   0.   4.   0.   4.   0.   8.   0.]
 [  0.   0. 156.   4.  16.  44.   0.  40.   8.   0.]
 [ 32.  28.  20.  56.   8.  28.   0.   0.  12.   8.]
 [  0.   8.   0.   8.  60.   8.   8.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 132.   0.   4.   8.   0.]
 [  4.   0.   0.  16.   0.   0.  20.   8.   0.  12.]
 [  4.   8.  44.  12.   8.   8.   4.  68.  32.  12.]
 [ 28.  12.  44.  16.   0.   8.   8.  16. 100.   4.]
 [ 12.  12.  32.   8.  32.   0.  12.   0.  20.  64.]]","[0.15, 0.31, 0.25, 0.13, 0.28, 0.43, 0.15, 0.16, 0.2, 0.14]","[-116, -104, -194, -92, -84, -124, -78, -54, -42, -100]","[0.3444, 0.6667, 0.5821, 0.2917, 0.6, 0.9167, 0.3333, 0.34, 0.4237, 0.3333]"
454,"[[31. 13.  2.  5.  4.  4. 16.  1.  0. 14.]
 [ 0. 10.  1.  0.  1.  0.  1.  0.  2.  0.]
 [ 0.  0. 39.  1.  4. 12.  0. 10.  2.  0.]
 [ 8.  7.  5. 14.  2.  7.  0.  0.  3.  2.]
 [ 0.  2.  0.  2. 15.  2.  2.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 33.  0.  1.  2.  0.]
 [ 1.  0.  0.  4.  0.  0.  5.  2.  0.  3.]
 [ 1.  2. 11.  3.  2.  2.  1. 17.  8.  3.]
 [ 7.  3. 11.  4.  0.  2.  2.  4. 25.  1.]
 [ 3.  3.  8.  2.  8.  0.  3.  0.  5. 16.]]","[[124.  52.   8.  20.  16.  16.  64.   4.   0.  56.]
 [  0.  40.   4.   0.   4.   0.   4.   0.   8.   0.]
 [  0.   0. 156.   4.  16.  48.   0.  40.   8.   0.]
 [ 32.  28.  20.  56.   8.  28.   0.   0.  12.   8.]
 [  0.   8.   0.   8.  60.   8.   8.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 132.   0.   4.   8.   0.]
 [  4.   0.   0.  16.   0.   0.  20.   8.   0.  12.]
 [  4.   8.  44.  12.   8.   8.   4.  68.  32.  12.]
 [ 28.  12.  44.  16.   0.   8.   8.  16. 100.   4.]
 [ 12.  12.  32.   8.  32.   0.  12.   0.  20.  64.]]","[0.15, 0.31, 0.24, 0.13, 0.28, 0.43, 0.15, 0.16, 0.2, 0.14]","[-116, -104, -194, -92, -84, -128, -78, -54, -42, -100]","[0.3444, 0.6667, 0.5735, 0.2917, 0.6, 0.9167, 0.3333, 0.34, 0.4237, 0.3333]"
455,"[[32. 13.  2.  5.  4.  4. 16.  1.  0. 14.]
 [ 0. 10.  1.  0.  1.  0.  1.  0.  2.  0.]
 [ 0.  0. 39.  1.  4. 12.  0. 10.  2.  0.]
 [ 8.  7.  5. 14.  2.  7.  0.  0.  3.  2.]
 [ 0.  2.  0.  2. 15.  2.  2.  0.  2.  0.]
 [ 0.  0.  0.  0.  0. 33.  0.  1.  2.  0.]
 [ 1.  0.  0.  4.  0.  0.  5.  2.  0.  3.]
 [ 1.  2. 11.  3.  2.  2.  1. 17.  8.  3.]
 [ 7.  3. 11.  4.  0.  2.  2.  4. 25.  1.]
 [ 3.  3.  8.  2.  8.  0.  3.  0.  5. 16.]]","[[128.  52.   8.  20.  16.  16.  64.   4.   0.  56.]
 [  0.  40.   4.   0.   4.   0.   4.   0.   8.   0.]
 [  0.   0. 156.   4.  16.  48.   0.  40.   8.   0.]
 [ 32.  28.  20.  56.   8.  28.   0.   0.  12.   8.]
 [  0.   8.   0.   8.  60.   8.   8.   0.   8.   0.]
 [  0.   0.   0.   0.   0. 132.   0.   4.   8.   0.]
 [  4.   0.   0.  16.   0.   0.  20.   8.   0.  12.]
 [  4.   8.  44.  12.   8.   8.   4.  68.  32.  12.]
 [ 28.  12.  44.  16.   0.   8.   8.  16. 100.   4.]
 [ 12.  12.  32.   8.  32.   0.  12.   0.  20.  64.]]","[0.15, 0.31, 0.24, 0.13, 0.28, 0.43, 0.15, 0.16, 0.2, 0.14]","[-118, -104, -194, -92, -84, -128, -78, -54, -42, -100]","[0.3516, 0.6667, 0.5735, 0.2917, 0.6, 0.9167, 0.3333, 0.34, 0.4237, 0.3333]"
