iteration,cm,cm_ratings,reputations,rating_scores,accuracies
148,"[[ 5.  2.  9.  0.  2.  0.  1.  5.  0.  1.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  1.  8.  0.  0.  0.  2.  2.  5.  0.]
 [ 0.  0.  0. 10.  0.  0.  0.  1.  3.  0.]
 [ 1.  0.  2.  0.  1.  0.  0.  1.  0.  0.]
 [ 0.  1.  5.  6.  0.  3.  1.  2.  2.  3.]
 [ 2.  0.  0.  0.  3.  0.  2.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 10.  0.  0.]
 [ 0.  1.  3.  0.  2.  0.  2.  1. 17.  0.]
 [ 1.  2.  0.  2.  1.  0.  1.  0.  0.  6.]]","[[20.  8. 36.  0.  8.  0.  4. 20.  0.  4.]
 [ 0. 20.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 4.  4. 32.  0.  0.  0.  8.  8. 20.  0.]
 [ 0.  0.  0. 40.  0.  0.  0.  4. 12.  0.]
 [ 4.  0.  8.  0.  4.  0.  0.  4.  0.  0.]
 [ 0.  4. 20. 24.  0. 12.  4.  8.  8. 12.]
 [ 8.  0.  0.  0. 12.  0.  8.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 40.  0.  0.]
 [ 0.  4. 12.  0.  8.  0.  8.  4. 68.  0.]
 [ 4.  8.  0.  8.  4.  0.  4.  0.  0. 24.]]","[0.09, 0.48, 0.16, 0.33, 0.08, 0.07, 0.11, 0.46, 0.32, 0.22]","[-20, -24, -72, -36, -34, 2, -28, -62, -10, -18]","[0.2, 1.0, 0.4211, 0.7143, 0.2, 0.1304, 0.25, 1.0, 0.6538, 0.4615]"
149,"[[ 5.  2.  9.  0.  2.  0.  1.  5.  0.  1.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  1.  8.  0.  0.  0.  2.  2.  5.  0.]
 [ 0.  0.  0. 10.  0.  0.  0.  1.  3.  0.]
 [ 1.  0.  2.  0.  1.  0.  0.  1.  0.  0.]
 [ 0.  1.  5.  6.  0.  3.  1.  2.  2.  3.]
 [ 2.  0.  0.  0.  3.  0.  2.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
 [ 0.  1.  3.  0.  2.  0.  2.  1. 17.  0.]
 [ 1.  2.  0.  2.  1.  0.  1.  0.  0.  6.]]","[[20.  8. 36.  0.  8.  0.  4. 20.  0.  4.]
 [ 0. 20.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 4.  4. 32.  0.  0.  0.  8.  8. 20.  0.]
 [ 0.  0.  0. 40.  0.  0.  0.  4. 12.  0.]
 [ 4.  0.  8.  0.  4.  0.  0.  4.  0.  0.]
 [ 0.  4. 20. 24.  0. 12.  4.  8.  8. 12.]
 [ 8.  0.  0.  0. 12.  0.  8.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 44.  0.  0.]
 [ 0.  4. 12.  0.  8.  0.  8.  4. 68.  0.]
 [ 4.  8.  0.  8.  4.  0.  4.  0.  0. 24.]]","[0.09, 0.48, 0.16, 0.33, 0.08, 0.07, 0.11, 0.46, 0.32, 0.22]","[-20, -24, -72, -36, -34, 2, -28, -66, -10, -18]","[0.2, 1.0, 0.4211, 0.7143, 0.2, 0.1304, 0.25, 1.0, 0.6538, 0.4615]"
150,"[[ 5.  2.  9.  0.  2.  0.  1.  5.  0.  1.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  1.  8.  0.  0.  0.  2.  2.  6.  0.]
 [ 0.  0.  0. 10.  0.  0.  0.  1.  3.  0.]
 [ 1.  0.  2.  0.  1.  0.  0.  1.  0.  0.]
 [ 0.  1.  5.  6.  0.  3.  1.  2.  2.  3.]
 [ 2.  0.  0.  0.  3.  0.  2.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
 [ 0.  1.  3.  0.  2.  0.  2.  1. 17.  0.]
 [ 1.  2.  0.  2.  1.  0.  1.  0.  0.  6.]]","[[20.  8. 36.  0.  8.  0.  4. 20.  0.  4.]
 [ 0. 20.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 4.  4. 32.  0.  0.  0.  8.  8. 24.  0.]
 [ 0.  0.  0. 40.  0.  0.  0.  4. 12.  0.]
 [ 4.  0.  8.  0.  4.  0.  0.  4.  0.  0.]
 [ 0.  4. 20. 24.  0. 12.  4.  8.  8. 12.]
 [ 8.  0.  0.  0. 12.  0.  8.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 44.  0.  0.]
 [ 0.  4. 12.  0.  8.  0.  8.  4. 68.  0.]
 [ 4.  8.  0.  8.  4.  0.  4.  0.  0. 24.]]","[0.09, 0.48, 0.15, 0.33, 0.08, 0.07, 0.11, 0.46, 0.32, 0.22]","[-20, -24, -72, -36, -34, 2, -28, -66, -14, -18]","[0.2, 1.0, 0.4, 0.7143, 0.2, 0.1304, 0.25, 1.0, 0.6538, 0.4615]"
151,"[[ 5.  3.  9.  0.  2.  0.  1.  5.  0.  1.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  1.  8.  0.  0.  0.  2.  2.  6.  0.]
 [ 0.  0.  0. 10.  0.  0.  0.  1.  3.  0.]
 [ 1.  0.  2.  0.  1.  0.  0.  1.  0.  0.]
 [ 0.  1.  5.  6.  0.  3.  1.  2.  2.  3.]
 [ 2.  0.  0.  0.  3.  0.  2.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
 [ 0.  1.  3.  0.  2.  0.  2.  1. 17.  0.]
 [ 1.  2.  0.  2.  1.  0.  1.  0.  0.  6.]]","[[20. 12. 36.  0.  8.  0.  4. 20.  0.  4.]
 [ 0. 20.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 4.  4. 32.  0.  0.  0.  8.  8. 24.  0.]
 [ 0.  0.  0. 40.  0.  0.  0.  4. 12.  0.]
 [ 4.  0.  8.  0.  4.  0.  0.  4.  0.  0.]
 [ 0.  4. 20. 24.  0. 12.  4.  8.  8. 12.]
 [ 8.  0.  0.  0. 12.  0.  8.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 44.  0.  0.]
 [ 0.  4. 12.  0.  8.  0.  8.  4. 68.  0.]
 [ 4.  8.  0.  8.  4.  0.  4.  0.  0. 24.]]","[0.08, 0.48, 0.15, 0.33, 0.08, 0.07, 0.11, 0.46, 0.32, 0.22]","[-20, -26, -72, -36, -34, 2, -28, -66, -14, -18]","[0.1923, 1.0, 0.4, 0.7143, 0.2, 0.1304, 0.25, 1.0, 0.6538, 0.4615]"
152,"[[ 5.  3.  9.  0.  2.  0.  1.  5.  0.  2.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  1.  8.  0.  0.  0.  2.  2.  6.  0.]
 [ 0.  0.  0. 10.  0.  0.  0.  1.  3.  0.]
 [ 1.  0.  2.  0.  1.  0.  0.  1.  0.  0.]
 [ 0.  1.  5.  6.  0.  3.  1.  2.  2.  3.]
 [ 2.  0.  0.  0.  3.  0.  2.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
 [ 0.  1.  3.  0.  2.  0.  2.  1. 17.  0.]
 [ 1.  2.  0.  2.  1.  0.  1.  0.  0.  6.]]","[[20. 12. 36.  0.  8.  0.  4. 20.  0.  8.]
 [ 0. 20.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 4.  4. 32.  0.  0.  0.  8.  8. 24.  0.]
 [ 0.  0.  0. 40.  0.  0.  0.  4. 12.  0.]
 [ 4.  0.  8.  0.  4.  0.  0.  4.  0.  0.]
 [ 0.  4. 20. 24.  0. 12.  4.  8.  8. 12.]
 [ 8.  0.  0.  0. 12.  0.  8.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 44.  0.  0.]
 [ 0.  4. 12.  0.  8.  0.  8.  4. 68.  0.]
 [ 4.  8.  0.  8.  4.  0.  4.  0.  0. 24.]]","[0.08, 0.48, 0.15, 0.33, 0.08, 0.07, 0.11, 0.46, 0.32, 0.22]","[-20, -26, -72, -36, -34, 2, -28, -66, -14, -20]","[0.1852, 1.0, 0.4, 0.7143, 0.2, 0.1304, 0.25, 1.0, 0.6538, 0.4615]"
153,"[[ 5.  3.  9.  0.  2.  0.  1.  5.  0.  2.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  1.  8.  0.  0.  0.  2.  2.  7.  0.]
 [ 0.  0.  0. 10.  0.  0.  0.  1.  3.  0.]
 [ 1.  0.  2.  0.  1.  0.  0.  1.  0.  0.]
 [ 0.  1.  5.  6.  0.  3.  1.  2.  2.  3.]
 [ 2.  0.  0.  0.  3.  0.  2.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
 [ 0.  1.  3.  0.  2.  0.  2.  1. 17.  0.]
 [ 1.  2.  0.  2.  1.  0.  1.  0.  0.  6.]]","[[20. 12. 36.  0.  8.  0.  4. 20.  0.  8.]
 [ 0. 20.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 4.  4. 32.  0.  0.  0.  8.  8. 28.  0.]
 [ 0.  0.  0. 40.  0.  0.  0.  4. 12.  0.]
 [ 4.  0.  8.  0.  4.  0.  0.  4.  0.  0.]
 [ 0.  4. 20. 24.  0. 12.  4.  8.  8. 12.]
 [ 8.  0.  0.  0. 12.  0.  8.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 44.  0.  0.]
 [ 0.  4. 12.  0.  8.  0.  8.  4. 68.  0.]
 [ 4.  8.  0.  8.  4.  0.  4.  0.  0. 24.]]","[0.08, 0.48, 0.14, 0.33, 0.08, 0.07, 0.11, 0.46, 0.32, 0.22]","[-20, -26, -72, -36, -34, 2, -28, -66, -18, -20]","[0.1852, 1.0, 0.381, 0.7143, 0.2, 0.1304, 0.25, 1.0, 0.6538, 0.4615]"
154,"[[ 5.  3.  9.  0.  2.  0.  1.  5.  0.  2.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  1.  8.  0.  1.  0.  2.  2.  7.  0.]
 [ 0.  0.  0. 10.  0.  0.  0.  1.  3.  0.]
 [ 1.  0.  2.  0.  1.  0.  0.  1.  0.  0.]
 [ 0.  1.  5.  6.  0.  3.  1.  2.  2.  3.]
 [ 2.  0.  0.  0.  3.  0.  2.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
 [ 0.  1.  3.  0.  2.  0.  2.  1. 17.  0.]
 [ 1.  2.  0.  2.  1.  0.  1.  0.  0.  6.]]","[[20. 12. 36.  0.  8.  0.  4. 20.  0.  8.]
 [ 0. 20.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 4.  4. 32.  0.  4.  0.  8.  8. 28.  0.]
 [ 0.  0.  0. 40.  0.  0.  0.  4. 12.  0.]
 [ 4.  0.  8.  0.  4.  0.  0.  4.  0.  0.]
 [ 0.  4. 20. 24.  0. 12.  4.  8.  8. 12.]
 [ 8.  0.  0.  0. 12.  0.  8.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 44.  0.  0.]
 [ 0.  4. 12.  0.  8.  0.  8.  4. 68.  0.]
 [ 4.  8.  0.  8.  4.  0.  4.  0.  0. 24.]]","[0.08, 0.48, 0.14, 0.33, 0.08, 0.07, 0.11, 0.46, 0.32, 0.22]","[-20, -26, -72, -36, -36, 2, -28, -66, -18, -20]","[0.1852, 1.0, 0.3636, 0.7143, 0.2, 0.1304, 0.25, 1.0, 0.6538, 0.4615]"
155,"[[ 5.  3.  9.  0.  2.  0.  1.  5.  0.  2.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  1.  8.  0.  1.  0.  2.  2.  7.  0.]
 [ 0.  0.  0. 10.  0.  0.  0.  1.  3.  0.]
 [ 1.  0.  2.  0.  1.  0.  0.  1.  0.  0.]
 [ 0.  1.  5.  6.  0.  3.  1.  2.  2.  3.]
 [ 2.  0.  0.  0.  3.  0.  2.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
 [ 0.  1.  3.  0.  2.  0.  2.  1. 17.  0.]
 [ 1.  2.  0.  2.  1.  1.  1.  0.  0.  6.]]","[[20. 12. 36.  0.  8.  0.  4. 20.  0.  8.]
 [ 0. 20.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 4.  4. 32.  0.  4.  0.  8.  8. 28.  0.]
 [ 0.  0.  0. 40.  0.  0.  0.  4. 12.  0.]
 [ 4.  0.  8.  0.  4.  0.  0.  4.  0.  0.]
 [ 0.  4. 20. 24.  0. 12.  4.  8.  8. 12.]
 [ 8.  0.  0.  0. 12.  0.  8.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 44.  0.  0.]
 [ 0.  4. 12.  0.  8.  0.  8.  4. 68.  0.]
 [ 4.  8.  0.  8.  4.  4.  4.  0.  0. 24.]]","[0.08, 0.48, 0.14, 0.33, 0.08, 0.07, 0.11, 0.46, 0.32, 0.2]","[-20, -26, -72, -36, -36, 0, -28, -66, -18, -20]","[0.1852, 1.0, 0.3636, 0.7143, 0.2, 0.1304, 0.25, 1.0, 0.6538, 0.4286]"
156,"[[ 5.  3.  9.  0.  2.  0.  1.  5.  0.  2.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  1.  8.  0.  1.  0.  2.  2.  7.  0.]
 [ 0.  0.  0. 10.  0.  0.  0.  1.  3.  0.]
 [ 1.  0.  2.  0.  1.  0.  0.  1.  0.  0.]
 [ 0.  1.  5.  6.  0.  3.  1.  2.  2.  3.]
 [ 2.  0.  0.  0.  3.  0.  2.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
 [ 0.  1.  3.  0.  2.  0.  2.  1. 17.  0.]
 [ 1.  2.  0.  2.  1.  1.  1.  0.  0.  7.]]","[[20. 12. 36.  0.  8.  0.  4. 20.  0.  8.]
 [ 0. 20.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 4.  4. 32.  0.  4.  0.  8.  8. 28.  0.]
 [ 0.  0.  0. 40.  0.  0.  0.  4. 12.  0.]
 [ 4.  0.  8.  0.  4.  0.  0.  4.  0.  0.]
 [ 0.  4. 20. 24.  0. 12.  4.  8.  8. 12.]
 [ 8.  0.  0.  0. 12.  0.  8.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 44.  0.  0.]
 [ 0.  4. 12.  0.  8.  0.  8.  4. 68.  0.]
 [ 4.  8.  0.  8.  4.  4.  4.  0.  0. 28.]]","[0.08, 0.48, 0.14, 0.33, 0.08, 0.07, 0.11, 0.46, 0.32, 0.22]","[-20, -26, -72, -36, -36, 0, -28, -66, -18, -20]","[0.1852, 1.0, 0.3636, 0.7143, 0.2, 0.1304, 0.25, 1.0, 0.6538, 0.4667]"
157,"[[ 5.  3.  9.  0.  2.  0.  1.  5.  0.  2.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  1.  8.  0.  1.  0.  2.  2.  7.  0.]
 [ 0.  0.  0. 10.  0.  0.  0.  1.  3.  0.]
 [ 1.  0.  2.  0.  1.  0.  0.  1.  0.  0.]
 [ 0.  1.  5.  6.  0.  3.  1.  2.  2.  3.]
 [ 2.  0.  0.  0.  3.  0.  2.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
 [ 0.  1.  3.  0.  2.  0.  2.  1. 17.  0.]
 [ 1.  2.  0.  3.  1.  1.  1.  0.  0.  7.]]","[[20. 12. 36.  0.  8.  0.  4. 20.  0.  8.]
 [ 0. 20.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 4.  4. 32.  0.  4.  0.  8.  8. 28.  0.]
 [ 0.  0.  0. 40.  0.  0.  0.  4. 12.  0.]
 [ 4.  0.  8.  0.  4.  0.  0.  4.  0.  0.]
 [ 0.  4. 20. 24.  0. 12.  4.  8.  8. 12.]
 [ 8.  0.  0.  0. 12.  0.  8.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 44.  0.  0.]
 [ 0.  4. 12.  0.  8.  0.  8.  4. 68.  0.]
 [ 4.  8.  0. 12.  4.  4.  4.  0.  0. 28.]]","[0.08, 0.48, 0.14, 0.33, 0.08, 0.07, 0.11, 0.46, 0.32, 0.21]","[-20, -26, -72, -40, -36, 0, -28, -66, -18, -20]","[0.1852, 1.0, 0.3636, 0.7143, 0.2, 0.1304, 0.25, 1.0, 0.6538, 0.4375]"
158,"[[ 5.  3.  9.  0.  3.  0.  1.  5.  0.  2.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  1.  8.  0.  1.  0.  2.  2.  7.  0.]
 [ 0.  0.  0. 10.  0.  0.  0.  1.  3.  0.]
 [ 1.  0.  2.  0.  1.  0.  0.  1.  0.  0.]
 [ 0.  1.  5.  6.  0.  3.  1.  2.  2.  3.]
 [ 2.  0.  0.  0.  3.  0.  2.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
 [ 0.  1.  3.  0.  2.  0.  2.  1. 17.  0.]
 [ 1.  2.  0.  3.  1.  1.  1.  0.  0.  7.]]","[[20. 12. 36.  0. 12.  0.  4. 20.  0.  8.]
 [ 0. 20.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 4.  4. 32.  0.  4.  0.  8.  8. 28.  0.]
 [ 0.  0.  0. 40.  0.  0.  0.  4. 12.  0.]
 [ 4.  0.  8.  0.  4.  0.  0.  4.  0.  0.]
 [ 0.  4. 20. 24.  0. 12.  4.  8.  8. 12.]
 [ 8.  0.  0.  0. 12.  0.  8.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 44.  0.  0.]
 [ 0.  4. 12.  0.  8.  0.  8.  4. 68.  0.]
 [ 4.  8.  0. 12.  4.  4.  4.  0.  0. 28.]]","[0.08, 0.48, 0.14, 0.33, 0.07, 0.07, 0.11, 0.46, 0.32, 0.21]","[-20, -26, -72, -40, -40, 0, -28, -66, -18, -20]","[0.1786, 1.0, 0.3636, 0.7143, 0.2, 0.1304, 0.25, 1.0, 0.6538, 0.4375]"
159,"[[ 5.  3.  9.  0.  3.  0.  1.  5.  0.  2.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  1.  8.  0.  1.  0.  2.  2.  7.  0.]
 [ 0.  0.  0. 10.  0.  0.  0.  1.  3.  0.]
 [ 1.  0.  2.  0.  1.  0.  0.  1.  0.  0.]
 [ 0.  1.  5.  6.  0.  3.  1.  2.  2.  3.]
 [ 2.  0.  0.  0.  3.  0.  2.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
 [ 0.  1.  3.  0.  2.  0.  2.  1. 17.  0.]
 [ 1.  2.  0.  3.  1.  1.  1.  0.  0.  8.]]","[[20. 12. 36.  0. 12.  0.  4. 20.  0.  8.]
 [ 0. 20.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 4.  4. 32.  0.  4.  0.  8.  8. 28.  0.]
 [ 0.  0.  0. 40.  0.  0.  0.  4. 12.  0.]
 [ 4.  0.  8.  0.  4.  0.  0.  4.  0.  0.]
 [ 0.  4. 20. 24.  0. 12.  4.  8.  8. 12.]
 [ 8.  0.  0.  0. 12.  0.  8.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 44.  0.  0.]
 [ 0.  4. 12.  0.  8.  0.  8.  4. 68.  0.]
 [ 4.  8.  0. 12.  4.  4.  4.  0.  0. 32.]]","[0.08, 0.48, 0.14, 0.33, 0.07, 0.07, 0.11, 0.46, 0.32, 0.22]","[-20, -26, -72, -40, -40, 0, -28, -66, -18, -20]","[0.1786, 1.0, 0.3636, 0.7143, 0.2, 0.1304, 0.25, 1.0, 0.6538, 0.4706]"
160,"[[ 5.  3.  9.  0.  3.  1.  1.  5.  0.  2.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  1.  8.  0.  1.  0.  2.  2.  7.  0.]
 [ 0.  0.  0. 10.  0.  0.  0.  1.  3.  0.]
 [ 1.  0.  2.  0.  1.  0.  0.  1.  0.  0.]
 [ 0.  1.  5.  6.  0.  3.  1.  2.  2.  3.]
 [ 2.  0.  0.  0.  3.  0.  2.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
 [ 0.  1.  3.  0.  2.  0.  2.  1. 17.  0.]
 [ 1.  2.  0.  3.  1.  1.  1.  0.  0.  8.]]","[[20. 12. 36.  0. 12.  4.  4. 20.  0.  8.]
 [ 0. 20.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 4.  4. 32.  0.  4.  0.  8.  8. 28.  0.]
 [ 0.  0.  0. 40.  0.  0.  0.  4. 12.  0.]
 [ 4.  0.  8.  0.  4.  0.  0.  4.  0.  0.]
 [ 0.  4. 20. 24.  0. 12.  4.  8.  8. 12.]
 [ 8.  0.  0.  0. 12.  0.  8.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 44.  0.  0.]
 [ 0.  4. 12.  0.  8.  0.  8.  4. 68.  0.]
 [ 4.  8.  0. 12.  4.  4.  4.  0.  0. 32.]]","[0.07, 0.48, 0.14, 0.33, 0.08, 0.06, 0.11, 0.46, 0.32, 0.22]","[-20, -26, -72, -40, -40, -4, -28, -66, -18, -20]","[0.1724, 1.0, 0.3636, 0.7143, 0.2, 0.1304, 0.25, 1.0, 0.6538, 0.4706]"
161,"[[ 5.  3.  9.  0.  3.  1.  1.  5.  0.  2.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  1.  8.  0.  1.  0.  2.  2.  7.  0.]
 [ 0.  0.  0. 10.  0.  0.  0.  1.  3.  0.]
 [ 1.  0.  2.  0.  1.  0.  0.  1.  0.  0.]
 [ 0.  1.  5.  7.  0.  3.  1.  2.  2.  3.]
 [ 2.  0.  0.  0.  3.  0.  2.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
 [ 0.  1.  3.  0.  2.  0.  2.  1. 17.  0.]
 [ 1.  2.  0.  3.  1.  1.  1.  0.  0.  8.]]","[[20. 12. 36.  0. 12.  4.  4. 20.  0.  8.]
 [ 0. 20.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 4.  4. 32.  0.  4.  0.  8.  8. 28.  0.]
 [ 0.  0.  0. 40.  0.  0.  0.  4. 12.  0.]
 [ 4.  0.  8.  0.  4.  0.  0.  4.  0.  0.]
 [ 0.  4. 20. 28.  0. 12.  4.  8.  8. 12.]
 [ 8.  0.  0.  0. 12.  0.  8.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 44.  0.  0.]
 [ 0.  4. 12.  0.  8.  0.  8.  4. 68.  0.]
 [ 4.  8.  0. 12.  4.  4.  4.  0.  0. 32.]]","[0.07, 0.48, 0.14, 0.33, 0.08, 0.06, 0.11, 0.46, 0.32, 0.22]","[-20, -26, -72, -42, -40, -4, -28, -66, -18, -20]","[0.1724, 1.0, 0.3636, 0.7143, 0.2, 0.125, 0.25, 1.0, 0.6538, 0.4706]"
162,"[[ 5.  4.  9.  0.  3.  1.  1.  5.  0.  2.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  1.  8.  0.  1.  0.  2.  2.  7.  0.]
 [ 0.  0.  0. 10.  0.  0.  0.  1.  3.  0.]
 [ 1.  0.  2.  0.  1.  0.  0.  1.  0.  0.]
 [ 0.  1.  5.  7.  0.  3.  1.  2.  2.  3.]
 [ 2.  0.  0.  0.  3.  0.  2.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
 [ 0.  1.  3.  0.  2.  0.  2.  1. 17.  0.]
 [ 1.  2.  0.  3.  1.  1.  1.  0.  0.  8.]]","[[20. 16. 36.  0. 12.  4.  4. 20.  0.  8.]
 [ 0. 20.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 4.  4. 32.  0.  4.  0.  8.  8. 28.  0.]
 [ 0.  0.  0. 40.  0.  0.  0.  4. 12.  0.]
 [ 4.  0.  8.  0.  4.  0.  0.  4.  0.  0.]
 [ 0.  4. 20. 28.  0. 12.  4.  8.  8. 12.]
 [ 8.  0.  0.  0. 12.  0.  8.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 44.  0.  0.]
 [ 0.  4. 12.  0.  8.  0.  8.  4. 68.  0.]
 [ 4.  8.  0. 12.  4.  4.  4.  0.  0. 32.]]","[0.07, 0.48, 0.14, 0.33, 0.08, 0.06, 0.11, 0.46, 0.32, 0.22]","[-20, -30, -72, -42, -40, -4, -28, -66, -18, -20]","[0.1667, 1.0, 0.3636, 0.7143, 0.2, 0.125, 0.25, 1.0, 0.6538, 0.4706]"
163,"[[ 5.  4.  9.  0.  3.  1.  1.  5.  0.  3.]
 [ 0.  5.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  1.  8.  0.  1.  0.  2.  2.  7.  0.]
 [ 0.  0.  0. 10.  0.  0.  0.  1.  3.  0.]
 [ 1.  0.  2.  0.  1.  0.  0.  1.  0.  0.]
 [ 0.  1.  5.  7.  0.  3.  1.  2.  2.  3.]
 [ 2.  0.  0.  0.  3.  0.  2.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
 [ 0.  1.  3.  0.  2.  0.  2.  1. 17.  0.]
 [ 1.  2.  0.  3.  1.  1.  1.  0.  0.  8.]]","[[20. 16. 36.  0. 12.  4.  4. 20.  0. 12.]
 [ 0. 20.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 4.  4. 32.  0.  4.  0.  8.  8. 28.  0.]
 [ 0.  0.  0. 40.  0.  0.  0.  4. 12.  0.]
 [ 4.  0.  8.  0.  4.  0.  0.  4.  0.  0.]
 [ 0.  4. 20. 28.  0. 12.  4.  8.  8. 12.]
 [ 8.  0.  0.  0. 12.  0.  8.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 44.  0.  0.]
 [ 0.  4. 12.  0.  8.  0.  8.  4. 68.  0.]
 [ 4.  8.  0. 12.  4.  4.  4.  0.  0. 32.]]","[0.07, 0.48, 0.14, 0.33, 0.08, 0.06, 0.11, 0.46, 0.32, 0.22]","[-20, -30, -72, -42, -40, -4, -28, -66, -18, -22]","[0.1613, 1.0, 0.3636, 0.7143, 0.2, 0.125, 0.25, 1.0, 0.6538, 0.4706]"
