iteration,cm,cm_ratings,reputations,rating_scores,accuracies
120,"[[ 7.  0.  1.  1.  1.  3.  1.  0.  0.  1.]
 [ 0.  3.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  6.  1.  2.  3.  2.  0.  0.  0.]
 [ 0.  0.  0. 10.  0.  0.  2.  0.  1.  1.]
 [ 0.  0.  0.  0.  1.  0.  2.  0.  1.  0.]
 [ 2.  2.  1.  0.  3.  6.  1.  1.  2.  3.]
 [ 1.  1.  0.  1.  0.  0.  4.  0.  0.  1.]
 [ 1.  0.  0.  4.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 22.  0.]
 [ 0.  0.  0.  1.  0.  1.  0.  0.  0.  8.]]","[[28.  0.  4.  4.  4. 12.  4.  0.  0.  4.]
 [ 0. 12.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 0.  0. 24.  4.  8. 12.  8.  0.  0.  0.]
 [ 0.  0.  0. 40.  0.  0.  8.  0.  4.  4.]
 [ 0.  0.  0.  0.  4.  0.  8.  0.  4.  0.]
 [ 8.  8.  4.  0. 12. 24.  4.  4.  8. 12.]
 [ 4.  4.  0.  4.  0.  0. 16.  0.  0.  4.]
 [ 4.  0.  0. 16.  0.  4.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0. 88.  0.]
 [ 0.  0.  0.  4.  0.  4.  0.  0.  0. 32.]]","[0.22, 0.36, 0.2, 0.33, 0.1, 0.12, 0.22, 0.07, 0.49, 0.38]","[-20, -16, -18, -34, -26, -28, -34, 0, 10, -26]","[0.4667, 0.75, 0.4286, 0.7143, 0.25, 0.2857, 0.5, 0.1429, 0.9565, 0.8]"
121,"[[ 7.  0.  1.  1.  1.  3.  1.  0.  0.  1.]
 [ 0.  3.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  6.  1.  2.  3.  2.  0.  0.  0.]
 [ 0.  0.  0. 10.  0.  0.  2.  0.  1.  1.]
 [ 0.  0.  0.  0.  1.  0.  2.  0.  1.  0.]
 [ 2.  2.  1.  0.  3.  6.  1.  1.  2.  3.]
 [ 1.  1.  0.  1.  0.  0.  4.  0.  0.  1.]
 [ 1.  0.  0.  4.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 23.  0.]
 [ 0.  0.  0.  1.  0.  1.  0.  0.  0.  8.]]","[[28.  0.  4.  4.  4. 12.  4.  0.  0.  4.]
 [ 0. 12.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 0.  0. 24.  4.  8. 12.  8.  0.  0.  0.]
 [ 0.  0.  0. 40.  0.  0.  8.  0.  4.  4.]
 [ 0.  0.  0.  0.  4.  0.  8.  0.  4.  0.]
 [ 8.  8.  4.  0. 12. 24.  4.  4.  8. 12.]
 [ 4.  4.  0.  4.  0.  0. 16.  0.  0.  4.]
 [ 4.  0.  0. 16.  0.  4.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0. 92.  0.]
 [ 0.  0.  0.  4.  0.  4.  0.  0.  0. 32.]]","[0.22, 0.36, 0.2, 0.33, 0.1, 0.12, 0.22, 0.07, 0.49, 0.38]","[-20, -16, -18, -34, -26, -28, -34, 0, 8, -26]","[0.4667, 0.75, 0.4286, 0.7143, 0.25, 0.2857, 0.5, 0.1429, 0.9583, 0.8]"
122,"[[ 7.  0.  1.  1.  1.  3.  1.  0.  0.  1.]
 [ 0.  3.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  6.  1.  2.  3.  2.  0.  0.  0.]
 [ 0.  0.  0. 10.  0.  0.  2.  0.  1.  1.]
 [ 0.  0.  0.  0.  1.  0.  2.  0.  1.  0.]
 [ 2.  2.  1.  0.  3.  6.  1.  1.  2.  3.]
 [ 1.  1.  0.  1.  0.  0.  4.  0.  0.  1.]
 [ 1.  0.  0.  4.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 23.  0.]
 [ 0.  0.  0.  1.  0.  1.  0.  0.  0.  8.]]","[[28.  0.  4.  4.  4. 12.  4.  0.  0.  4.]
 [ 0. 12.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 4.  0. 24.  4.  8. 12.  8.  0.  0.  0.]
 [ 0.  0.  0. 40.  0.  0.  8.  0.  4.  4.]
 [ 0.  0.  0.  0.  4.  0.  8.  0.  4.  0.]
 [ 8.  8.  4.  0. 12. 24.  4.  4.  8. 12.]
 [ 4.  4.  0.  4.  0.  0. 16.  0.  0.  4.]
 [ 4.  0.  0. 16.  0.  4.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0. 92.  0.]
 [ 0.  0.  0.  4.  0.  4.  0.  0.  0. 32.]]","[0.21, 0.36, 0.19, 0.33, 0.1, 0.12, 0.22, 0.07, 0.49, 0.38]","[-24, -16, -18, -34, -26, -28, -34, 0, 8, -26]","[0.4667, 0.75, 0.4, 0.7143, 0.25, 0.2857, 0.5, 0.1429, 0.9583, 0.8]"
123,"[[ 7.  0.  1.  1.  1.  4.  1.  0.  0.  1.]
 [ 0.  3.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  6.  1.  2.  3.  2.  0.  0.  0.]
 [ 0.  0.  0. 10.  0.  0.  2.  0.  1.  1.]
 [ 0.  0.  0.  0.  1.  0.  2.  0.  1.  0.]
 [ 2.  2.  1.  0.  3.  6.  1.  1.  2.  3.]
 [ 1.  1.  0.  1.  0.  0.  4.  0.  0.  1.]
 [ 1.  0.  0.  4.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 23.  0.]
 [ 0.  0.  0.  1.  0.  1.  0.  0.  0.  8.]]","[[28.  0.  4.  4.  4. 16.  4.  0.  0.  4.]
 [ 0. 12.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 4.  0. 24.  4.  8. 12.  8.  0.  0.  0.]
 [ 0.  0.  0. 40.  0.  0.  8.  0.  4.  4.]
 [ 0.  0.  0.  0.  4.  0.  8.  0.  4.  0.]
 [ 8.  8.  4.  0. 12. 24.  4.  4.  8. 12.]
 [ 4.  4.  0.  4.  0.  0. 16.  0.  0.  4.]
 [ 4.  0.  0. 16.  0.  4.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0. 92.  0.]
 [ 0.  0.  0.  4.  0.  4.  0.  0.  0. 32.]]","[0.2, 0.36, 0.19, 0.33, 0.1, 0.12, 0.22, 0.07, 0.49, 0.38]","[-24, -16, -18, -34, -26, -32, -34, 0, 8, -26]","[0.4375, 0.75, 0.4, 0.7143, 0.25, 0.2857, 0.5, 0.1429, 0.9583, 0.8]"
124,"[[ 8.  0.  1.  1.  1.  4.  1.  0.  0.  1.]
 [ 0.  3.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  6.  1.  2.  3.  2.  0.  0.  0.]
 [ 0.  0.  0. 10.  0.  0.  2.  0.  1.  1.]
 [ 0.  0.  0.  0.  1.  0.  2.  0.  1.  0.]
 [ 2.  2.  1.  0.  3.  6.  1.  1.  2.  3.]
 [ 1.  1.  0.  1.  0.  0.  4.  0.  0.  1.]
 [ 1.  0.  0.  4.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 23.  0.]
 [ 0.  0.  0.  1.  0.  1.  0.  0.  0.  8.]]","[[32.  0.  4.  4.  4. 16.  4.  0.  0.  4.]
 [ 0. 12.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 4.  0. 24.  4.  8. 12.  8.  0.  0.  0.]
 [ 0.  0.  0. 40.  0.  0.  8.  0.  4.  4.]
 [ 0.  0.  0.  0.  4.  0.  8.  0.  4.  0.]
 [ 8.  8.  4.  0. 12. 24.  4.  4.  8. 12.]
 [ 4.  4.  0.  4.  0.  0. 16.  0.  0.  4.]
 [ 4.  0.  0. 16.  0.  4.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0. 92.  0.]
 [ 0.  0.  0.  4.  0.  4.  0.  0.  0. 32.]]","[0.21, 0.36, 0.19, 0.33, 0.1, 0.12, 0.22, 0.07, 0.49, 0.38]","[-26, -16, -18, -34, -26, -32, -34, 0, 8, -26]","[0.4706, 0.75, 0.4, 0.7143, 0.25, 0.2857, 0.5, 0.1429, 0.9583, 0.8]"
125,"[[ 9.  0.  1.  1.  1.  4.  1.  0.  0.  1.]
 [ 0.  3.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  6.  1.  2.  3.  2.  0.  0.  0.]
 [ 0.  0.  0. 10.  0.  0.  2.  0.  1.  1.]
 [ 0.  0.  0.  0.  1.  0.  2.  0.  1.  0.]
 [ 2.  2.  1.  0.  3.  6.  1.  1.  2.  3.]
 [ 1.  1.  0.  1.  0.  0.  4.  0.  0.  1.]
 [ 1.  0.  0.  4.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 23.  0.]
 [ 0.  0.  0.  1.  0.  1.  0.  0.  0.  8.]]","[[36.  0.  4.  4.  4. 16.  4.  0.  0.  4.]
 [ 0. 12.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 4.  0. 24.  4.  8. 12.  8.  0.  0.  0.]
 [ 0.  0.  0. 40.  0.  0.  8.  0.  4.  4.]
 [ 0.  0.  0.  0.  4.  0.  8.  0.  4.  0.]
 [ 8.  8.  4.  0. 12. 24.  4.  4.  8. 12.]
 [ 4.  4.  0.  4.  0.  0. 16.  0.  0.  4.]
 [ 4.  0.  0. 16.  0.  4.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0. 92.  0.]
 [ 0.  0.  0.  4.  0.  4.  0.  0.  0. 32.]]","[0.23, 0.36, 0.19, 0.33, 0.1, 0.12, 0.22, 0.07, 0.49, 0.38]","[-30, -16, -18, -34, -26, -32, -34, 0, 8, -26]","[0.5, 0.75, 0.4, 0.7143, 0.25, 0.2857, 0.5, 0.1429, 0.9583, 0.8]"
126,"[[ 9.  0.  1.  1.  1.  4.  1.  0.  0.  1.]
 [ 0.  3.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  6.  1.  2.  3.  2.  0.  0.  0.]
 [ 0.  0.  0. 10.  0.  0.  2.  0.  1.  1.]
 [ 0.  0.  0.  0.  1.  0.  2.  0.  1.  0.]
 [ 2.  2.  1.  0.  3.  6.  1.  1.  2.  3.]
 [ 1.  1.  0.  1.  0.  0.  4.  0.  0.  1.]
 [ 1.  0.  0.  4.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 24.  0.]
 [ 0.  0.  0.  1.  0.  1.  0.  0.  0.  8.]]","[[36.  0.  4.  4.  4. 16.  4.  0.  0.  4.]
 [ 0. 12.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 4.  0. 24.  4.  8. 12.  8.  0.  0.  0.]
 [ 0.  0.  0. 40.  0.  0.  8.  0.  4.  4.]
 [ 0.  0.  0.  0.  4.  0.  8.  0.  4.  0.]
 [ 8.  8.  4.  0. 12. 24.  4.  4.  8. 12.]
 [ 4.  4.  0.  4.  0.  0. 16.  0.  0.  4.]
 [ 4.  0.  0. 16.  0.  4.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0. 96.  0.]
 [ 0.  0.  0.  4.  0.  4.  0.  0.  0. 32.]]","[0.23, 0.36, 0.19, 0.33, 0.1, 0.12, 0.22, 0.07, 0.49, 0.38]","[-30, -16, -18, -34, -26, -32, -34, 0, 8, -26]","[0.5, 0.75, 0.4, 0.7143, 0.25, 0.2857, 0.5, 0.1429, 0.96, 0.8]"
127,"[[10.  0.  1.  1.  1.  4.  1.  0.  0.  1.]
 [ 0.  3.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  6.  1.  2.  3.  2.  0.  0.  0.]
 [ 0.  0.  0. 10.  0.  0.  2.  0.  1.  1.]
 [ 0.  0.  0.  0.  1.  0.  2.  0.  1.  0.]
 [ 2.  2.  1.  0.  3.  6.  1.  1.  2.  3.]
 [ 1.  1.  0.  1.  0.  0.  4.  0.  0.  1.]
 [ 1.  0.  0.  4.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 24.  0.]
 [ 0.  0.  0.  1.  0.  1.  0.  0.  0.  8.]]","[[40.  0.  4.  4.  4. 16.  4.  0.  0.  4.]
 [ 0. 12.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 4.  0. 24.  4.  8. 12.  8.  0.  0.  0.]
 [ 0.  0.  0. 40.  0.  0.  8.  0.  4.  4.]
 [ 0.  0.  0.  0.  4.  0.  8.  0.  4.  0.]
 [ 8.  8.  4.  0. 12. 24.  4.  4.  8. 12.]
 [ 4.  4.  0.  4.  0.  0. 16.  0.  0.  4.]
 [ 4.  0.  0. 16.  0.  4.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0. 96.  0.]
 [ 0.  0.  0.  4.  0.  4.  0.  0.  0. 32.]]","[0.24, 0.36, 0.19, 0.33, 0.1, 0.12, 0.22, 0.07, 0.49, 0.38]","[-34, -16, -18, -34, -26, -32, -34, 0, 8, -26]","[0.5263, 0.75, 0.4, 0.7143, 0.25, 0.2857, 0.5, 0.1429, 0.96, 0.8]"
128,"[[10.  0.  1.  1.  1.  4.  2.  0.  0.  1.]
 [ 0.  3.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  6.  1.  2.  3.  2.  0.  0.  0.]
 [ 0.  0.  0. 10.  0.  0.  2.  0.  1.  1.]
 [ 0.  0.  0.  0.  1.  0.  2.  0.  1.  0.]
 [ 2.  2.  1.  0.  3.  6.  1.  1.  2.  3.]
 [ 1.  1.  0.  1.  0.  0.  4.  0.  0.  1.]
 [ 1.  0.  0.  4.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 24.  0.]
 [ 0.  0.  0.  1.  0.  1.  0.  0.  0.  8.]]","[[40.  0.  4.  4.  4. 16.  8.  0.  0.  4.]
 [ 0. 12.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 4.  0. 24.  4.  8. 12.  8.  0.  0.  0.]
 [ 0.  0.  0. 40.  0.  0.  8.  0.  4.  4.]
 [ 0.  0.  0.  0.  4.  0.  8.  0.  4.  0.]
 [ 8.  8.  4.  0. 12. 24.  4.  4.  8. 12.]
 [ 4.  4.  0.  4.  0.  0. 16.  0.  0.  4.]
 [ 4.  0.  0. 16.  0.  4.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0. 96.  0.]
 [ 0.  0.  0.  4.  0.  4.  0.  0.  0. 32.]]","[0.22, 0.36, 0.19, 0.33, 0.1, 0.12, 0.22, 0.07, 0.49, 0.38]","[-34, -16, -18, -34, -26, -32, -36, 0, 8, -26]","[0.5, 0.75, 0.4, 0.7143, 0.25, 0.2857, 0.5, 0.1429, 0.96, 0.8]"
129,"[[10.  0.  1.  1.  1.  4.  2.  0.  0.  1.]
 [ 0.  3.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  6.  1.  3.  3.  2.  0.  0.  0.]
 [ 0.  0.  0. 10.  0.  0.  2.  0.  1.  1.]
 [ 0.  0.  0.  0.  1.  0.  2.  0.  1.  0.]
 [ 2.  2.  1.  0.  3.  6.  1.  1.  2.  3.]
 [ 1.  1.  0.  1.  0.  0.  4.  0.  0.  1.]
 [ 1.  0.  0.  4.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 24.  0.]
 [ 0.  0.  0.  1.  0.  1.  0.  0.  0.  8.]]","[[40.  0.  4.  4.  4. 16.  8.  0.  0.  4.]
 [ 0. 12.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 4.  0. 24.  4. 12. 12.  8.  0.  0.  0.]
 [ 0.  0.  0. 40.  0.  0.  8.  0.  4.  4.]
 [ 0.  0.  0.  0.  4.  0.  8.  0.  4.  0.]
 [ 8.  8.  4.  0. 12. 24.  4.  4.  8. 12.]
 [ 4.  4.  0.  4.  0.  0. 16.  0.  0.  4.]
 [ 4.  0.  0. 16.  0.  4.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0. 96.  0.]
 [ 0.  0.  0.  4.  0.  4.  0.  0.  0. 32.]]","[0.22, 0.36, 0.17, 0.33, 0.1, 0.12, 0.22, 0.07, 0.49, 0.38]","[-34, -16, -18, -34, -30, -32, -36, 0, 8, -26]","[0.5, 0.75, 0.375, 0.7143, 0.25, 0.2857, 0.5, 0.1429, 0.96, 0.8]"
130,"[[11.  0.  1.  1.  1.  4.  2.  0.  0.  1.]
 [ 0.  3.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  6.  1.  3.  3.  2.  0.  0.  0.]
 [ 0.  0.  0. 10.  0.  0.  2.  0.  1.  1.]
 [ 0.  0.  0.  0.  1.  0.  2.  0.  1.  0.]
 [ 2.  2.  1.  0.  3.  6.  1.  1.  2.  3.]
 [ 1.  1.  0.  1.  0.  0.  4.  0.  0.  1.]
 [ 1.  0.  0.  4.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 24.  0.]
 [ 0.  0.  0.  1.  0.  1.  0.  0.  0.  8.]]","[[44.  0.  4.  4.  4. 16.  8.  0.  0.  4.]
 [ 0. 12.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 4.  0. 24.  4. 12. 12.  8.  0.  0.  0.]
 [ 0.  0.  0. 40.  0.  0.  8.  0.  4.  4.]
 [ 0.  0.  0.  0.  4.  0.  8.  0.  4.  0.]
 [ 8.  8.  4.  0. 12. 24.  4.  4.  8. 12.]
 [ 4.  4.  0.  4.  0.  0. 16.  0.  0.  4.]
 [ 4.  0.  0. 16.  0.  4.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0. 96.  0.]
 [ 0.  0.  0.  4.  0.  4.  0.  0.  0. 32.]]","[0.23, 0.36, 0.17, 0.33, 0.1, 0.12, 0.22, 0.07, 0.49, 0.38]","[-36, -16, -18, -34, -30, -32, -36, 0, 8, -26]","[0.5238, 0.75, 0.375, 0.7143, 0.25, 0.2857, 0.5, 0.1429, 0.96, 0.8]"
131,"[[11.  0.  1.  1.  1.  4.  2.  0.  0.  1.]
 [ 0.  3.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  6.  1.  3.  3.  2.  0.  0.  0.]
 [ 0.  0.  0. 10.  0.  0.  2.  0.  1.  1.]
 [ 0.  0.  0.  0.  1.  0.  2.  0.  1.  0.]
 [ 2.  2.  1.  0.  3.  6.  1.  1.  2.  3.]
 [ 1.  1.  0.  1.  0.  0.  4.  0.  0.  1.]
 [ 1.  0.  0.  4.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 24.  0.]
 [ 0.  0.  0.  1.  1.  1.  0.  0.  0.  8.]]","[[44.  0.  4.  4.  4. 16.  8.  0.  0.  4.]
 [ 0. 12.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 4.  0. 24.  4. 12. 12.  8.  0.  0.  0.]
 [ 0.  0.  0. 40.  0.  0.  8.  0.  4.  4.]
 [ 0.  0.  0.  0.  4.  0.  8.  0.  4.  0.]
 [ 8.  8.  4.  0. 12. 24.  4.  4.  8. 12.]
 [ 4.  4.  0.  4.  0.  0. 16.  0.  0.  4.]
 [ 4.  0.  0. 16.  0.  4.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0. 96.  0.]
 [ 0.  0.  0.  4.  4.  4.  0.  0.  0. 32.]]","[0.23, 0.36, 0.17, 0.33, 0.1, 0.12, 0.22, 0.07, 0.49, 0.34]","[-36, -16, -18, -34, -34, -32, -36, 0, 8, -26]","[0.5238, 0.75, 0.375, 0.7143, 0.25, 0.2857, 0.5, 0.1429, 0.96, 0.7273]"
132,"[[11.  0.  1.  1.  1.  5.  2.  0.  0.  1.]
 [ 0.  3.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  6.  1.  3.  3.  2.  0.  0.  0.]
 [ 0.  0.  0. 10.  0.  0.  2.  0.  1.  1.]
 [ 0.  0.  0.  0.  1.  0.  2.  0.  1.  0.]
 [ 2.  2.  1.  0.  3.  6.  1.  1.  2.  3.]
 [ 1.  1.  0.  1.  0.  0.  4.  0.  0.  1.]
 [ 1.  0.  0.  4.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 24.  0.]
 [ 0.  0.  0.  1.  1.  1.  0.  0.  0.  8.]]","[[44.  0.  4.  4.  4. 20.  8.  0.  0.  4.]
 [ 0. 12.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 4.  0. 24.  4. 12. 12.  8.  0.  0.  0.]
 [ 0.  0.  0. 40.  0.  0.  8.  0.  4.  4.]
 [ 0.  0.  0.  0.  4.  0.  8.  0.  4.  0.]
 [ 8.  8.  4.  0. 12. 24.  4.  4.  8. 12.]
 [ 4.  4.  0.  4.  0.  0. 16.  0.  0.  4.]
 [ 4.  0.  0. 16.  0.  4.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0. 96.  0.]
 [ 0.  0.  0.  4.  4.  4.  0.  0.  0. 32.]]","[0.22, 0.36, 0.17, 0.33, 0.1, 0.12, 0.22, 0.07, 0.49, 0.34]","[-36, -16, -18, -34, -34, -34, -36, 0, 8, -26]","[0.5, 0.75, 0.375, 0.7143, 0.25, 0.2857, 0.5, 0.1429, 0.96, 0.7273]"
133,"[[11.  0.  1.  1.  1.  5.  2.  0.  0.  1.]
 [ 0.  3.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  6.  2.  3.  3.  2.  0.  0.  0.]
 [ 0.  0.  0. 10.  0.  0.  2.  0.  1.  1.]
 [ 0.  0.  0.  0.  1.  0.  2.  0.  1.  0.]
 [ 2.  2.  1.  0.  3.  6.  1.  1.  2.  3.]
 [ 1.  1.  0.  1.  0.  0.  4.  0.  0.  1.]
 [ 1.  0.  0.  4.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 24.  0.]
 [ 0.  0.  0.  1.  1.  1.  0.  0.  0.  8.]]","[[44.  0.  4.  4.  4. 20.  8.  0.  0.  4.]
 [ 0. 12.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 4.  0. 24.  8. 12. 12.  8.  0.  0.  0.]
 [ 0.  0.  0. 40.  0.  0.  8.  0.  4.  4.]
 [ 0.  0.  0.  0.  4.  0.  8.  0.  4.  0.]
 [ 8.  8.  4.  0. 12. 24.  4.  4.  8. 12.]
 [ 4.  4.  0.  4.  0.  0. 16.  0.  0.  4.]
 [ 4.  0.  0. 16.  0.  4.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0. 96.  0.]
 [ 0.  0.  0.  4.  4.  4.  0.  0.  0. 32.]]","[0.22, 0.36, 0.16, 0.33, 0.1, 0.12, 0.22, 0.07, 0.49, 0.34]","[-36, -16, -18, -38, -34, -34, -36, 0, 8, -26]","[0.5, 0.75, 0.3529, 0.7143, 0.25, 0.2857, 0.5, 0.1429, 0.96, 0.7273]"
134,"[[11.  0.  1.  1.  1.  5.  2.  0.  0.  1.]
 [ 0.  3.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  6.  2.  3.  3.  3.  0.  0.  0.]
 [ 0.  0.  0. 10.  0.  0.  2.  0.  1.  1.]
 [ 0.  0.  0.  0.  1.  0.  2.  0.  1.  0.]
 [ 2.  2.  1.  0.  3.  6.  1.  1.  2.  3.]
 [ 1.  1.  0.  1.  0.  0.  4.  0.  0.  1.]
 [ 1.  0.  0.  4.  0.  1.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 24.  0.]
 [ 0.  0.  0.  1.  1.  1.  0.  0.  0.  8.]]","[[44.  0.  4.  4.  4. 20.  8.  0.  0.  4.]
 [ 0. 12.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 4.  0. 24.  8. 12. 12. 12.  0.  0.  0.]
 [ 0.  0.  0. 40.  0.  0.  8.  0.  4.  4.]
 [ 0.  0.  0.  0.  4.  0.  8.  0.  4.  0.]
 [ 8.  8.  4.  0. 12. 24.  4.  4.  8. 12.]
 [ 4.  4.  0.  4.  0.  0. 16.  0.  0.  4.]
 [ 4.  0.  0. 16.  0.  4.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0. 96.  0.]
 [ 0.  0.  0.  4.  4.  4.  0.  0.  0. 32.]]","[0.22, 0.36, 0.15, 0.33, 0.1, 0.12, 0.22, 0.07, 0.49, 0.34]","[-36, -16, -18, -38, -34, -34, -36, 0, 8, -26]","[0.5, 0.75, 0.3333, 0.7143, 0.25, 0.2857, 0.5, 0.1429, 0.96, 0.7273]"
135,"[[11.  0.  1.  1.  1.  5.  2.  0.  0.  1.]
 [ 0.  3.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  6.  2.  3.  3.  3.  0.  0.  0.]
 [ 0.  0.  0. 10.  0.  0.  2.  0.  1.  1.]
 [ 0.  0.  0.  0.  1.  0.  2.  0.  1.  0.]
 [ 2.  2.  1.  0.  3.  6.  1.  1.  2.  3.]
 [ 1.  1.  0.  1.  0.  0.  4.  0.  0.  1.]
 [ 1.  0.  0.  4.  0.  1.  0.  1.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  1.  0. 24.  0.]
 [ 0.  0.  0.  1.  1.  1.  0.  0.  0.  8.]]","[[44.  0.  4.  4.  4. 20.  8.  0.  0.  4.]
 [ 0. 12.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 4.  0. 24.  8. 12. 12. 12.  0.  0.  0.]
 [ 0.  0.  0. 40.  0.  0.  8.  0.  4.  4.]
 [ 0.  0.  0.  0.  4.  0.  8.  0.  4.  0.]
 [ 8.  8.  4.  0. 12. 24.  4.  4.  8. 12.]
 [ 4.  4.  0.  4.  0.  0. 16.  0.  0.  4.]
 [ 4.  0.  0. 16.  0.  4.  0.  4.  0.  4.]
 [ 0.  0.  0.  0.  0.  0.  4.  0. 96.  0.]
 [ 0.  0.  0.  4.  4.  4.  0.  0.  0. 32.]]","[0.22, 0.36, 0.15, 0.33, 0.1, 0.12, 0.22, 0.06, 0.49, 0.34]","[-36, -16, -18, -38, -34, -34, -36, 0, 8, -30]","[0.5, 0.75, 0.3333, 0.7143, 0.25, 0.2857, 0.5, 0.125, 0.96, 0.7273]"
