iteration,cm,cm_ratings,reputations,rating_scores,accuracies
520,"[[14.  5. 13.  2.  9. 35. 10.  0.  5.  5.]
 [ 5.  3.  1.  6.  0.  0.  0.  0.  2.  3.]
 [ 0.  1. 52.  0.  0.  2.  4.  4. 15.  5.]
 [ 3. 13.  2. 14. 14.  0.  3.  3.  4.  4.]
 [ 2.  1.  2.  2. 10.  2.  4.  3.  0.  3.]
 [ 3.  9.  0.  2.  4.  6.  5.  4.  2.  5.]
 [ 0.  1.  2.  0.  0.  0. 12.  0.  0.  1.]
 [ 1.  6.  7.  3.  5.  1.  3. 19.  1.  9.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 55.  0.]
 [ 3. 10.  3.  2.  3.  2.  1.  2.  0. 28.]]","[[ 56.  20.  52.   8.  36. 140.  40.   0.  20.  20.]
 [ 20.  12.   4.  24.   0.   0.   0.   0.   8.  12.]
 [  0.   4. 208.   0.   0.   8.  16.  16.  60.  20.]
 [ 12.  52.   8.  56.  56.   0.  12.  12.  16.  16.]
 [  8.   4.   8.   8.  40.   8.  16.  12.   0.  12.]
 [ 12.  36.   0.   8.  16.  24.  20.  16.   8.  20.]
 [  0.   4.   8.   0.   0.   0.  48.   0.   0.   4.]
 [  4.  24.  28.  12.  20.   4.  12.  76.   4.  36.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 220.   0.]
 [ 12.  40.  12.   8.  12.   8.   4.   8.   0. 112.]]","[0.05, 0.04, 0.27, 0.1, 0.15, 0.05, 0.35, 0.16, 0.41, 0.23]","[-112, -162, -200, -82, -138, -144, -106, -56, -76, -144]","[0.1429, 0.15, 0.6265, 0.2333, 0.3448, 0.15, 0.75, 0.3455, 0.8462, 0.5185]"
521,"[[14.  5. 13.  2.  9. 35. 10.  0.  5.  5.]
 [ 5.  3.  1.  6.  0.  0.  0.  0.  2.  3.]
 [ 0.  1. 52.  0.  0.  2.  4.  4. 15.  5.]
 [ 3. 13.  2. 14. 14.  0.  3.  3.  4.  4.]
 [ 2.  1.  2.  2. 10.  2.  4.  3.  0.  3.]
 [ 3.  9.  0.  2.  4.  6.  5.  4.  2.  5.]
 [ 0.  1.  2.  0.  0.  0. 12.  0.  0.  1.]
 [ 1.  6.  7.  3.  5.  1.  3. 19.  1.  9.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 55.  0.]
 [ 3. 10.  3.  2.  3.  2.  1.  2.  1. 28.]]","[[ 56.  20.  52.   8.  36. 140.  40.   0.  20.  20.]
 [ 20.  12.   4.  24.   0.   0.   0.   0.   8.  12.]
 [  0.   4. 208.   0.   0.   8.  16.  16.  60.  20.]
 [ 12.  52.   8.  56.  56.   0.  12.  12.  16.  16.]
 [  8.   4.   8.   8.  40.   8.  16.  12.   0.  12.]
 [ 12.  36.   0.   8.  16.  24.  20.  16.   8.  20.]
 [  0.   4.   8.   0.   0.   0.  48.   0.   0.   4.]
 [  4.  24.  28.  12.  20.   4.  12.  76.   4.  36.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 220.   0.]
 [ 12.  40.  12.   8.  12.   8.   4.   8.   4. 112.]]","[0.05, 0.04, 0.27, 0.1, 0.15, 0.05, 0.35, 0.16, 0.41, 0.23]","[-112, -162, -200, -82, -138, -144, -106, -56, -80, -144]","[0.1429, 0.15, 0.6265, 0.2333, 0.3448, 0.15, 0.75, 0.3455, 0.8462, 0.5091]"
522,"[[14.  5. 13.  2.  9. 35. 10.  0.  6.  5.]
 [ 5.  3.  1.  6.  0.  0.  0.  0.  2.  3.]
 [ 0.  1. 52.  0.  0.  2.  4.  4. 15.  5.]
 [ 3. 13.  2. 14. 14.  0.  3.  3.  4.  4.]
 [ 2.  1.  2.  2. 10.  2.  4.  3.  0.  3.]
 [ 3.  9.  0.  2.  4.  6.  5.  4.  2.  5.]
 [ 0.  1.  2.  0.  0.  0. 12.  0.  0.  1.]
 [ 1.  6.  7.  3.  5.  1.  3. 19.  1.  9.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 55.  0.]
 [ 3. 10.  3.  2.  3.  2.  1.  2.  1. 28.]]","[[ 56.  20.  52.   8.  36. 140.  40.   0.  24.  20.]
 [ 20.  12.   4.  24.   0.   0.   0.   0.   8.  12.]
 [  0.   4. 208.   0.   0.   8.  16.  16.  60.  20.]
 [ 12.  52.   8.  56.  56.   0.  12.  12.  16.  16.]
 [  8.   4.   8.   8.  40.   8.  16.  12.   0.  12.]
 [ 12.  36.   0.   8.  16.  24.  20.  16.   8.  20.]
 [  0.   4.   8.   0.   0.   0.  48.   0.   0.   4.]
 [  4.  24.  28.  12.  20.   4.  12.  76.   4.  36.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 220.   0.]
 [ 12.  40.  12.   8.  12.   8.   4.   8.   4. 112.]]","[0.05, 0.04, 0.27, 0.1, 0.15, 0.05, 0.35, 0.16, 0.41, 0.23]","[-112, -162, -200, -82, -138, -144, -106, -56, -82, -144]","[0.1414, 0.15, 0.6265, 0.2333, 0.3448, 0.15, 0.75, 0.3455, 0.8462, 0.5091]"
523,"[[14.  5. 13.  2.  9. 36. 10.  0.  6.  5.]
 [ 5.  3.  1.  6.  0.  0.  0.  0.  2.  3.]
 [ 0.  1. 52.  0.  0.  2.  4.  4. 15.  5.]
 [ 3. 13.  2. 14. 14.  0.  3.  3.  4.  4.]
 [ 2.  1.  2.  2. 10.  2.  4.  3.  0.  3.]
 [ 3.  9.  0.  2.  4.  6.  5.  4.  2.  5.]
 [ 0.  1.  2.  0.  0.  0. 12.  0.  0.  1.]
 [ 1.  6.  7.  3.  5.  1.  3. 19.  1.  9.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 55.  0.]
 [ 3. 10.  3.  2.  3.  2.  1.  2.  1. 28.]]","[[ 56.  20.  52.   8.  36. 144.  40.   0.  24.  20.]
 [ 20.  12.   4.  24.   0.   0.   0.   0.   8.  12.]
 [  0.   4. 208.   0.   0.   8.  16.  16.  60.  20.]
 [ 12.  52.   8.  56.  56.   0.  12.  12.  16.  16.]
 [  8.   4.   8.   8.  40.   8.  16.  12.   0.  12.]
 [ 12.  36.   0.   8.  16.  24.  20.  16.   8.  20.]
 [  0.   4.   8.   0.   0.   0.  48.   0.   0.   4.]
 [  4.  24.  28.  12.  20.   4.  12.  76.   4.  36.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 220.   0.]
 [ 12.  40.  12.   8.  12.   8.   4.   8.   4. 112.]]","[0.05, 0.04, 0.28, 0.1, 0.15, 0.05, 0.35, 0.16, 0.41, 0.23]","[-112, -162, -200, -82, -138, -148, -106, -56, -82, -144]","[0.14, 0.15, 0.6265, 0.2333, 0.3448, 0.15, 0.75, 0.3455, 0.8462, 0.5091]"
524,"[[14.  5. 13.  2.  9. 37. 10.  0.  6.  5.]
 [ 5.  3.  1.  6.  0.  0.  0.  0.  2.  3.]
 [ 0.  1. 52.  0.  0.  2.  4.  4. 15.  5.]
 [ 3. 13.  2. 14. 14.  0.  3.  3.  4.  4.]
 [ 2.  1.  2.  2. 10.  2.  4.  3.  0.  3.]
 [ 3.  9.  0.  2.  4.  6.  5.  4.  2.  5.]
 [ 0.  1.  2.  0.  0.  0. 12.  0.  0.  1.]
 [ 1.  6.  7.  3.  5.  1.  3. 19.  1.  9.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 55.  0.]
 [ 3. 10.  3.  2.  3.  2.  1.  2.  1. 28.]]","[[ 56.  20.  52.   8.  36. 148.  40.   0.  24.  20.]
 [ 20.  12.   4.  24.   0.   0.   0.   0.   8.  12.]
 [  0.   4. 208.   0.   0.   8.  16.  16.  60.  20.]
 [ 12.  52.   8.  56.  56.   0.  12.  12.  16.  16.]
 [  8.   4.   8.   8.  40.   8.  16.  12.   0.  12.]
 [ 12.  36.   0.   8.  16.  24.  20.  16.   8.  20.]
 [  0.   4.   8.   0.   0.   0.  48.   0.   0.   4.]
 [  4.  24.  28.  12.  20.   4.  12.  76.   4.  36.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 220.   0.]
 [ 12.  40.  12.   8.  12.   8.   4.   8.   4. 112.]]","[0.05, 0.04, 0.28, 0.1, 0.15, 0.05, 0.35, 0.16, 0.41, 0.23]","[-112, -162, -200, -82, -138, -150, -106, -56, -82, -144]","[0.1386, 0.15, 0.6265, 0.2333, 0.3448, 0.15, 0.75, 0.3455, 0.8462, 0.5091]"
525,"[[14.  5. 13.  2.  9. 37. 10.  0.  6.  5.]
 [ 5.  3.  1.  6.  0.  0.  0.  0.  2.  3.]
 [ 0.  1. 52.  0.  0.  2.  4.  4. 15.  5.]
 [ 3. 13.  2. 14. 14.  0.  3.  3.  4.  4.]
 [ 2.  1.  2.  2. 11.  2.  4.  3.  0.  3.]
 [ 3.  9.  0.  2.  4.  6.  5.  4.  2.  5.]
 [ 0.  1.  2.  0.  0.  0. 12.  0.  0.  1.]
 [ 1.  6.  7.  3.  5.  1.  3. 19.  1.  9.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 55.  0.]
 [ 3. 10.  3.  2.  3.  2.  1.  2.  1. 28.]]","[[ 56.  20.  52.   8.  36. 148.  40.   0.  24.  20.]
 [ 20.  12.   4.  24.   0.   0.   0.   0.   8.  12.]
 [  0.   4. 208.   0.   0.   8.  16.  16.  60.  20.]
 [ 12.  52.   8.  56.  56.   0.  12.  12.  16.  16.]
 [  8.   4.   8.   8.  44.   8.  16.  12.   0.  12.]
 [ 12.  36.   0.   8.  16.  24.  20.  16.   8.  20.]
 [  0.   4.   8.   0.   0.   0.  48.   0.   0.   4.]
 [  4.  24.  28.  12.  20.   4.  12.  76.   4.  36.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 220.   0.]
 [ 12.  40.  12.   8.  12.   8.   4.   8.   4. 112.]]","[0.05, 0.04, 0.28, 0.1, 0.16, 0.05, 0.35, 0.16, 0.41, 0.23]","[-112, -162, -200, -82, -138, -150, -106, -56, -82, -144]","[0.1386, 0.15, 0.6265, 0.2333, 0.3667, 0.15, 0.75, 0.3455, 0.8462, 0.5091]"
526,"[[14.  5. 13.  2.  9. 37. 10.  0.  6.  5.]
 [ 5.  3.  1.  6.  0.  0.  0.  0.  2.  3.]
 [ 0.  1. 52.  0.  0.  2.  4.  4. 15.  5.]
 [ 3. 13.  2. 14. 14.  0.  3.  3.  4.  4.]
 [ 2.  1.  2.  3. 11.  2.  4.  3.  0.  3.]
 [ 3.  9.  0.  2.  4.  6.  5.  4.  2.  5.]
 [ 0.  1.  2.  0.  0.  0. 12.  0.  0.  1.]
 [ 1.  6.  7.  3.  5.  1.  3. 19.  1.  9.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 55.  0.]
 [ 3. 10.  3.  2.  3.  2.  1.  2.  1. 28.]]","[[ 56.  20.  52.   8.  36. 148.  40.   0.  24.  20.]
 [ 20.  12.   4.  24.   0.   0.   0.   0.   8.  12.]
 [  0.   4. 208.   0.   0.   8.  16.  16.  60.  20.]
 [ 12.  52.   8.  56.  56.   0.  12.  12.  16.  16.]
 [  8.   4.   8.  12.  44.   8.  16.  12.   0.  12.]
 [ 12.  36.   0.   8.  16.  24.  20.  16.   8.  20.]
 [  0.   4.   8.   0.   0.   0.  48.   0.   0.   4.]
 [  4.  24.  28.  12.  20.   4.  12.  76.   4.  36.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 220.   0.]
 [ 12.  40.  12.   8.  12.   8.   4.   8.   4. 112.]]","[0.05, 0.04, 0.28, 0.1, 0.15, 0.05, 0.35, 0.16, 0.41, 0.23]","[-112, -162, -200, -86, -138, -150, -106, -56, -82, -144]","[0.1386, 0.15, 0.6265, 0.2333, 0.3548, 0.15, 0.75, 0.3455, 0.8462, 0.5091]"
527,"[[14.  5. 13.  2.  9. 37. 10.  0.  6.  5.]
 [ 5.  3.  1.  6.  0.  0.  0.  0.  2.  3.]
 [ 0.  1. 52.  0.  0.  2.  4.  4. 15.  5.]
 [ 3. 13.  2. 14. 14.  0.  3.  3.  4.  4.]
 [ 2.  1.  2.  3. 12.  2.  4.  3.  0.  3.]
 [ 3.  9.  0.  2.  4.  6.  5.  4.  2.  5.]
 [ 0.  1.  2.  0.  0.  0. 12.  0.  0.  1.]
 [ 1.  6.  7.  3.  5.  1.  3. 19.  1.  9.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 55.  0.]
 [ 3. 10.  3.  2.  3.  2.  1.  2.  1. 28.]]","[[ 56.  20.  52.   8.  36. 148.  40.   0.  24.  20.]
 [ 20.  12.   4.  24.   0.   0.   0.   0.   8.  12.]
 [  0.   4. 208.   0.   0.   8.  16.  16.  60.  20.]
 [ 12.  52.   8.  56.  56.   0.  12.  12.  16.  16.]
 [  8.   4.   8.  12.  48.   8.  16.  12.   0.  12.]
 [ 12.  36.   0.   8.  16.  24.  20.  16.   8.  20.]
 [  0.   4.   8.   0.   0.   0.  48.   0.   0.   4.]
 [  4.  24.  28.  12.  20.   4.  12.  76.   4.  36.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 220.   0.]
 [ 12.  40.  12.   8.  12.   8.   4.   8.   4. 112.]]","[0.05, 0.04, 0.28, 0.1, 0.16, 0.05, 0.35, 0.16, 0.41, 0.23]","[-112, -162, -200, -86, -136, -150, -106, -56, -82, -144]","[0.1386, 0.15, 0.6265, 0.2333, 0.375, 0.15, 0.75, 0.3455, 0.8462, 0.5091]"
528,"[[14.  5. 13.  2.  9. 37. 10.  0.  6.  5.]
 [ 5.  3.  1.  6.  0.  0.  0.  0.  2.  3.]
 [ 0.  1. 52.  0.  0.  2.  4.  4. 15.  5.]
 [ 3. 13.  2. 14. 14.  0.  3.  3.  4.  4.]
 [ 3.  1.  2.  3. 12.  2.  4.  3.  0.  3.]
 [ 3.  9.  0.  2.  4.  6.  5.  4.  2.  5.]
 [ 0.  1.  2.  0.  0.  0. 12.  0.  0.  1.]
 [ 1.  6.  7.  3.  5.  1.  3. 19.  1.  9.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 55.  0.]
 [ 3. 10.  3.  2.  3.  2.  1.  2.  1. 28.]]","[[ 56.  20.  52.   8.  36. 148.  40.   0.  24.  20.]
 [ 20.  12.   4.  24.   0.   0.   0.   0.   8.  12.]
 [  0.   4. 208.   0.   0.   8.  16.  16.  60.  20.]
 [ 12.  52.   8.  56.  56.   0.  12.  12.  16.  16.]
 [ 12.   4.   8.  12.  48.   8.  16.  12.   0.  12.]
 [ 12.  36.   0.   8.  16.  24.  20.  16.   8.  20.]
 [  0.   4.   8.   0.   0.   0.  48.   0.   0.   4.]
 [  4.  24.  28.  12.  20.   4.  12.  76.   4.  36.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 220.   0.]
 [ 12.  40.  12.   8.  12.   8.   4.   8.   4. 112.]]","[0.05, 0.04, 0.28, 0.1, 0.16, 0.05, 0.35, 0.16, 0.41, 0.23]","[-116, -162, -200, -86, -136, -150, -106, -56, -82, -144]","[0.1386, 0.15, 0.6265, 0.2333, 0.3636, 0.15, 0.75, 0.3455, 0.8462, 0.5091]"
529,"[[14.  5. 13.  2.  9. 37. 10.  0.  6.  5.]
 [ 5.  3.  1.  6.  0.  0.  0.  0.  2.  3.]
 [ 0.  1. 52.  0.  0.  2.  4.  4. 15.  5.]
 [ 3. 13.  2. 14. 14.  0.  3.  3.  4.  4.]
 [ 3.  1.  2.  3. 12.  2.  4.  3.  0.  3.]
 [ 3.  9.  0.  2.  4.  6.  5.  4.  2.  5.]
 [ 0.  1.  2.  0.  0.  0. 12.  0.  0.  1.]
 [ 1.  6.  7.  3.  5.  1.  3. 19.  1.  9.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 55.  0.]
 [ 3. 10.  3.  2.  3.  2.  1.  2.  1. 29.]]","[[ 56.  20.  52.   8.  36. 148.  40.   0.  24.  20.]
 [ 20.  12.   4.  24.   0.   0.   0.   0.   8.  12.]
 [  0.   4. 208.   0.   0.   8.  16.  16.  60.  20.]
 [ 12.  52.   8.  56.  56.   0.  12.  12.  16.  16.]
 [ 12.   4.   8.  12.  48.   8.  16.  12.   0.  12.]
 [ 12.  36.   0.   8.  16.  24.  20.  16.   8.  20.]
 [  0.   4.   8.   0.   0.   0.  48.   0.   0.   4.]
 [  4.  24.  28.  12.  20.   4.  12.  76.   4.  36.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 220.   0.]
 [ 12.  40.  12.   8.  12.   8.   4.   8.   4. 116.]]","[0.05, 0.04, 0.28, 0.1, 0.16, 0.05, 0.35, 0.16, 0.41, 0.23]","[-116, -162, -200, -86, -136, -150, -106, -56, -82, -146]","[0.1386, 0.15, 0.6265, 0.2333, 0.3636, 0.15, 0.75, 0.3455, 0.8462, 0.5179]"
530,"[[14.  5. 13.  2.  9. 37. 11.  0.  6.  5.]
 [ 5.  3.  1.  6.  0.  0.  0.  0.  2.  3.]
 [ 0.  1. 52.  0.  0.  2.  4.  4. 15.  5.]
 [ 3. 13.  2. 14. 14.  0.  3.  3.  4.  4.]
 [ 3.  1.  2.  3. 12.  2.  4.  3.  0.  3.]
 [ 3.  9.  0.  2.  4.  6.  5.  4.  2.  5.]
 [ 0.  1.  2.  0.  0.  0. 12.  0.  0.  1.]
 [ 1.  6.  7.  3.  5.  1.  3. 19.  1.  9.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 55.  0.]
 [ 3. 10.  3.  2.  3.  2.  1.  2.  1. 29.]]","[[ 56.  20.  52.   8.  36. 148.  44.   0.  24.  20.]
 [ 20.  12.   4.  24.   0.   0.   0.   0.   8.  12.]
 [  0.   4. 208.   0.   0.   8.  16.  16.  60.  20.]
 [ 12.  52.   8.  56.  56.   0.  12.  12.  16.  16.]
 [ 12.   4.   8.  12.  48.   8.  16.  12.   0.  12.]
 [ 12.  36.   0.   8.  16.  24.  20.  16.   8.  20.]
 [  0.   4.   8.   0.   0.   0.  48.   0.   0.   4.]
 [  4.  24.  28.  12.  20.   4.  12.  76.   4.  36.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 220.   0.]
 [ 12.  40.  12.   8.  12.   8.   4.   8.   4. 116.]]","[0.05, 0.04, 0.28, 0.1, 0.16, 0.05, 0.35, 0.16, 0.41, 0.23]","[-116, -162, -200, -86, -136, -150, -110, -56, -82, -146]","[0.1373, 0.15, 0.6265, 0.2333, 0.3636, 0.15, 0.75, 0.3455, 0.8462, 0.5179]"
531,"[[14.  5. 13.  2.  9. 37. 11.  0.  6.  5.]
 [ 5.  3.  1.  6.  0.  0.  0.  0.  2.  3.]
 [ 0.  1. 52.  0.  0.  2.  4.  4. 15.  5.]
 [ 3. 13.  2. 14. 14.  0.  3.  3.  4.  4.]
 [ 3.  1.  2.  3. 12.  2.  4.  3.  0.  3.]
 [ 3.  9.  0.  2.  4.  6.  5.  4.  2.  5.]
 [ 0.  1.  2.  0.  0.  1. 12.  0.  0.  1.]
 [ 1.  6.  7.  3.  5.  1.  3. 19.  1.  9.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 55.  0.]
 [ 3. 10.  3.  2.  3.  2.  1.  2.  1. 29.]]","[[ 56.  20.  52.   8.  36. 148.  44.   0.  24.  20.]
 [ 20.  12.   4.  24.   0.   0.   0.   0.   8.  12.]
 [  0.   4. 208.   0.   0.   8.  16.  16.  60.  20.]
 [ 12.  52.   8.  56.  56.   0.  12.  12.  16.  16.]
 [ 12.   4.   8.  12.  48.   8.  16.  12.   0.  12.]
 [ 12.  36.   0.   8.  16.  24.  20.  16.   8.  20.]
 [  0.   4.   8.   0.   0.   4.  48.   0.   0.   4.]
 [  4.  24.  28.  12.  20.   4.  12.  76.   4.  36.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 220.   0.]
 [ 12.  40.  12.   8.  12.   8.   4.   8.   4. 116.]]","[0.05, 0.04, 0.28, 0.1, 0.16, 0.05, 0.33, 0.16, 0.41, 0.23]","[-116, -162, -200, -86, -136, -154, -110, -56, -82, -146]","[0.1373, 0.15, 0.6265, 0.2333, 0.3636, 0.15, 0.7059, 0.3455, 0.8462, 0.5179]"
532,"[[14.  5. 13.  2.  9. 37. 11.  0.  6.  5.]
 [ 5.  3.  1.  6.  0.  0.  0.  0.  2.  3.]
 [ 0.  1. 52.  0.  0.  2.  4.  4. 15.  5.]
 [ 3. 13.  2. 14. 14.  0.  3.  3.  4.  4.]
 [ 3.  1.  2.  3. 12.  2.  4.  3.  0.  3.]
 [ 3.  9.  0.  2.  4.  6.  5.  4.  2.  5.]
 [ 0.  1.  2.  0.  0.  1. 12.  0.  0.  1.]
 [ 1.  6.  7.  3.  5.  1.  3. 19.  1.  9.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 55.  0.]
 [ 3. 11.  3.  2.  3.  2.  1.  2.  1. 29.]]","[[ 56.  20.  52.   8.  36. 148.  44.   0.  24.  20.]
 [ 20.  12.   4.  24.   0.   0.   0.   0.   8.  12.]
 [  0.   4. 208.   0.   0.   8.  16.  16.  60.  20.]
 [ 12.  52.   8.  56.  56.   0.  12.  12.  16.  16.]
 [ 12.   4.   8.  12.  48.   8.  16.  12.   0.  12.]
 [ 12.  36.   0.   8.  16.  24.  20.  16.   8.  20.]
 [  0.   4.   8.   0.   0.   4.  48.   0.   0.   4.]
 [  4.  24.  28.  12.  20.   4.  12.  76.   4.  36.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 220.   0.]
 [ 12.  44.  12.   8.  12.   8.   4.   8.   4. 116.]]","[0.05, 0.04, 0.28, 0.1, 0.16, 0.05, 0.33, 0.16, 0.41, 0.23]","[-116, -166, -200, -86, -136, -154, -110, -56, -82, -146]","[0.1373, 0.15, 0.6265, 0.2333, 0.3636, 0.15, 0.7059, 0.3455, 0.8462, 0.5088]"
533,"[[14.  5. 13.  2.  9. 38. 11.  0.  6.  5.]
 [ 5.  3.  1.  6.  0.  0.  0.  0.  2.  3.]
 [ 0.  1. 52.  0.  0.  2.  4.  4. 15.  5.]
 [ 3. 13.  2. 14. 14.  0.  3.  3.  4.  4.]
 [ 3.  1.  2.  3. 12.  2.  4.  3.  0.  3.]
 [ 3.  9.  0.  2.  4.  6.  5.  4.  2.  5.]
 [ 0.  1.  2.  0.  0.  1. 12.  0.  0.  1.]
 [ 1.  6.  7.  3.  5.  1.  3. 19.  1.  9.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 55.  0.]
 [ 3. 11.  3.  2.  3.  2.  1.  2.  1. 29.]]","[[ 56.  20.  52.   8.  36. 152.  44.   0.  24.  20.]
 [ 20.  12.   4.  24.   0.   0.   0.   0.   8.  12.]
 [  0.   4. 208.   0.   0.   8.  16.  16.  60.  20.]
 [ 12.  52.   8.  56.  56.   0.  12.  12.  16.  16.]
 [ 12.   4.   8.  12.  48.   8.  16.  12.   0.  12.]
 [ 12.  36.   0.   8.  16.  24.  20.  16.   8.  20.]
 [  0.   4.   8.   0.   0.   4.  48.   0.   0.   4.]
 [  4.  24.  28.  12.  20.   4.  12.  76.   4.  36.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 220.   0.]
 [ 12.  44.  12.   8.  12.   8.   4.   8.   4. 116.]]","[0.05, 0.04, 0.28, 0.1, 0.16, 0.05, 0.33, 0.16, 0.41, 0.23]","[-116, -166, -200, -86, -136, -158, -110, -56, -82, -146]","[0.1359, 0.15, 0.6265, 0.2333, 0.3636, 0.15, 0.7059, 0.3455, 0.8462, 0.5088]"
534,"[[14.  5. 13.  2.  9. 38. 11.  0.  6.  5.]
 [ 5.  3.  1.  6.  0.  0.  0.  0.  2.  3.]
 [ 0.  1. 53.  0.  0.  2.  4.  4. 15.  5.]
 [ 3. 13.  2. 14. 14.  0.  3.  3.  4.  4.]
 [ 3.  1.  2.  3. 12.  2.  4.  3.  0.  3.]
 [ 3.  9.  0.  2.  4.  6.  5.  4.  2.  5.]
 [ 0.  1.  2.  0.  0.  1. 12.  0.  0.  1.]
 [ 1.  6.  7.  3.  5.  1.  3. 19.  1.  9.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 55.  0.]
 [ 3. 11.  3.  2.  3.  2.  1.  2.  1. 29.]]","[[ 56.  20.  52.   8.  36. 152.  44.   0.  24.  20.]
 [ 20.  12.   4.  24.   0.   0.   0.   0.   8.  12.]
 [  0.   4. 212.   0.   0.   8.  16.  16.  60.  20.]
 [ 12.  52.   8.  56.  56.   0.  12.  12.  16.  16.]
 [ 12.   4.   8.  12.  48.   8.  16.  12.   0.  12.]
 [ 12.  36.   0.   8.  16.  24.  20.  16.   8.  20.]
 [  0.   4.   8.   0.   0.   4.  48.   0.   0.   4.]
 [  4.  24.  28.  12.  20.   4.  12.  76.   4.  36.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 220.   0.]
 [ 12.  44.  12.   8.  12.   8.   4.   8.   4. 116.]]","[0.05, 0.04, 0.28, 0.1, 0.16, 0.05, 0.33, 0.16, 0.41, 0.23]","[-116, -166, -202, -86, -136, -158, -110, -56, -82, -146]","[0.1359, 0.15, 0.631, 0.2333, 0.3636, 0.15, 0.7059, 0.3455, 0.8462, 0.5088]"
535,"[[14.  5. 13.  2.  9. 38. 11.  0.  6.  5.]
 [ 5.  3.  1.  6.  0.  0.  0.  0.  2.  3.]
 [ 0.  1. 53.  0.  0.  3.  4.  4. 15.  5.]
 [ 3. 13.  2. 14. 14.  0.  3.  3.  4.  4.]
 [ 3.  1.  2.  3. 12.  2.  4.  3.  0.  3.]
 [ 3.  9.  0.  2.  4.  6.  5.  4.  2.  5.]
 [ 0.  1.  2.  0.  0.  1. 12.  0.  0.  1.]
 [ 1.  6.  7.  3.  5.  1.  3. 19.  1.  9.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 55.  0.]
 [ 3. 11.  3.  2.  3.  2.  1.  2.  1. 29.]]","[[ 56.  20.  52.   8.  36. 152.  44.   0.  24.  20.]
 [ 20.  12.   4.  24.   0.   0.   0.   0.   8.  12.]
 [  0.   4. 212.   0.   0.  12.  16.  16.  60.  20.]
 [ 12.  52.   8.  56.  56.   0.  12.  12.  16.  16.]
 [ 12.   4.   8.  12.  48.   8.  16.  12.   0.  12.]
 [ 12.  36.   0.   8.  16.  24.  20.  16.   8.  20.]
 [  0.   4.   8.   0.   0.   4.  48.   0.   0.   4.]
 [  4.  24.  28.  12.  20.   4.  12.  76.   4.  36.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 220.   0.]
 [ 12.  44.  12.   8.  12.   8.   4.   8.   4. 116.]]","[0.05, 0.04, 0.27, 0.1, 0.16, 0.05, 0.33, 0.16, 0.41, 0.23]","[-116, -166, -202, -86, -136, -160, -110, -56, -82, -146]","[0.1359, 0.15, 0.6235, 0.2333, 0.3636, 0.15, 0.7059, 0.3455, 0.8462, 0.5088]"
